Entity,Code,Date,TotalTests
Austria,AUT,30-Apr-20,256399
Austria,AUT,01-May-20,264079
Austria,AUT,02-May-20,269619
Austria,AUT,03-May-20,274355
Austria,AUT,04-May-20,279071
Austria,AUT,05-May-20,285883
Austria,AUT,06-May-20,292254
Austria,AUT,07-May-20,297894
Austria,AUT,08-May-20,304069
Austria,AUT,09-May-20,311690
Austria,AUT,10-May-20,316508
Austria,AUT,11-May-20,319484
Austria,AUT,12-May-20,329314
Austria,AUT,13-May-20,336252
Austria,AUT,14-May-20,344606
Austria,AUT,15-May-20,351351
Austria,AUT,16-May-20,357393
Austria,AUT,17-May-20,362509
Austria,AUT,18-May-20,365873
Austria,AUT,19-May-20,372435
Austria,AUT,20-May-20,379592
Bahrain,BHR,05-Mar-20,5334
Bahrain,BHR,07-Mar-20,6420
Bahrain,BHR,09-Mar-20,7830
Bahrain,BHR,10-Mar-20,8354
Bahrain,BHR,11-Mar-20,8810
Bahrain,BHR,12-Mar-20,9042
Bahrain,BHR,16-Mar-20,12131
Bahrain,BHR,17-Mar-20,13553
Bahrain,BHR,20-Mar-20,19098
Bahrain,BHR,23-Mar-20,25169
Bahrain,BHR,26-Mar-20,29533
Bahrain,BHR,29-Mar-20,31895
Bahrain,BHR,30-Mar-20,32596
Bahrain,BHR,03-Apr-20,37996
Bahrain,BHR,04-Apr-20,39256
Bahrain,BHR,05-Apr-20,44386
Bahrain,BHR,06-Apr-20,47684
Bahrain,BHR,07-Apr-20,50127
Bahrain,BHR,08-Apr-20,52804
Bahrain,BHR,09-Apr-20,55096
Bahrain,BHR,10-Apr-20,57681
Bahrain,BHR,11-Apr-20,60706
Bahrain,BHR,12-Apr-20,63973
Bahrain,BHR,13-Apr-20,67327
Bahrain,BHR,14-Apr-20,70813
Bahrain,BHR,15-Apr-20,73272
Bahrain,BHR,16-Apr-20,76944
Bahrain,BHR,17-Apr-20,79612
Bahrain,BHR,18-Apr-20,82568
Bahrain,BHR,19-Apr-20,86732
Bahrain,BHR,20-Apr-20,90307
Bahrain,BHR,21-Apr-20,94380
Bahrain,BHR,22-Apr-20,97796
Bahrain,BHR,23-Apr-20,100031
Bahrain,BHR,24-Apr-20,105365
Bahrain,BHR,25-Apr-20,110407
Bahrain,BHR,26-Apr-20,114110
Bahrain,BHR,27-Apr-20,117797
Bahrain,BHR,28-Apr-20,121706
Bahrain,BHR,29-Apr-20,126905
Bahrain,BHR,30-Apr-20,129694
Bahrain,BHR,01-May-20,134082
Bahrain,BHR,02-May-20,138278
Bahrain,BHR,03-May-20,144155
Bahrain,BHR,04-May-20,149586
Bahrain,BHR,05-May-20,155501
Bahrain,BHR,06-May-20,160341
Bahrain,BHR,07-May-20,166378
Bahrain,BHR,08-May-20,172158
Bahrain,BHR,09-May-20,178353
Bahrain,BHR,10-May-20,184029
Bahrain,BHR,11-May-20,190780
Bahrain,BHR,12-May-20,197898
Bahrain,BHR,13-May-20,205570
Bahrain,BHR,14-May-20,211127
Bahrain,BHR,15-May-20,222542
Bahrain,BHR,16-May-20,230188
Bahrain,BHR,17-May-20,236828
Bahrain,BHR,18-May-20,243031
Bahrain,BHR,19-May-20,248205
Bahrain,BHR,20-May-20,255633
Bangladesh,BGD,04-Mar-20,108
Bangladesh,BGD,05-Mar-20,111
Bangladesh,BGD,07-Mar-20,120
Bangladesh,BGD,08-Mar-20,127
Bangladesh,BGD,09-Mar-20,137
Bangladesh,BGD,10-Mar-20,147
Bangladesh,BGD,11-Mar-20,163
Bangladesh,BGD,12-Mar-20,187
Bangladesh,BGD,13-Mar-20,211
Bangladesh,BGD,14-Mar-20,241
Bangladesh,BGD,15-Mar-20,268
Bangladesh,BGD,16-Mar-20,293
Bangladesh,BGD,17-Mar-20,342
Bangladesh,BGD,18-Mar-20,381
Bangladesh,BGD,19-Mar-20,427
Bangladesh,BGD,20-Mar-20,463
Bangladesh,BGD,21-Mar-20,499
Bangladesh,BGD,22-Mar-20,564
Bangladesh,BGD,23-Mar-20,620
Bangladesh,BGD,24-Mar-20,712
Bangladesh,BGD,25-Mar-20,794
Bangladesh,BGD,26-Mar-20,920
Bangladesh,BGD,27-Mar-20,1026
Bangladesh,BGD,28-Mar-20,1076
Bangladesh,BGD,29-Mar-20,1185
Bangladesh,BGD,30-Mar-20,1338
Bangladesh,BGD,31-Mar-20,1602
Bangladesh,BGD,01-Apr-20,1759
Bangladesh,BGD,02-Apr-20,1906
Bangladesh,BGD,03-Apr-20,2113
Bangladesh,BGD,04-Apr-20,2547
Bangladesh,BGD,05-Apr-20,2914
Bangladesh,BGD,06-Apr-20,3610
Bangladesh,BGD,07-Apr-20,4402
Bangladesh,BGD,08-Apr-20,5383
Bangladesh,BGD,09-Apr-20,6480
Bangladesh,BGD,10-Apr-20,7664
Bangladesh,BGD,11-Apr-20,8313
Bangladesh,BGD,12-Apr-20,9653
Bangladesh,BGD,13-Apr-20,11223
Bangladesh,BGD,14-Apr-20,13128
Bangladesh,BGD,15-Apr-20,14868
Bangladesh,BGD,16-Apr-20,17003
Bangladesh,BGD,17-Apr-20,19193
Bangladesh,BGD,18-Apr-20,21307
Bangladesh,BGD,19-Apr-20,23941
Bangladesh,BGD,20-Apr-20,26604
Bangladesh,BGD,21-Apr-20,29578
Bangladesh,BGD,22-Apr-20,32674
Bangladesh,BGD,23-Apr-20,36090
Bangladesh,BGD,24-Apr-20,39776
Bangladesh,BGD,25-Apr-20,43012
Bangladesh,BGD,26-Apr-20,46485
Bangladesh,BGD,27-Apr-20,50297
Bangladesh,BGD,28-Apr-20,54733
Bangladesh,BGD,29-Apr-20,59701
Bangladesh,BGD,30-Apr-20,64666
Bangladesh,BGD,01-May-20,70239
Bangladesh,BGD,02-May-20,76066
Bangladesh,BGD,03-May-20,81454
Bangladesh,BGD,04-May-20,87698
Bangladesh,BGD,05-May-20,93403
Bangladesh,BGD,06-May-20,99644
Bangladesh,BGD,07-May-20,105511
Bangladesh,BGD,08-May-20,111454
Bangladesh,BGD,09-May-20,116919
Bangladesh,BGD,10-May-20,122657
Bangladesh,BGD,11-May-20,129865
Bangladesh,BGD,12-May-20,136638
Bangladesh,BGD,13-May-20,144538
Bangladesh,BGD,14-May-20,151930
Bangladesh,BGD,15-May-20,160512
Bangladesh,BGD,16-May-20,167294
Bangladesh,BGD,17-May-20,175408
Bangladesh,BGD,18-May-20,185196
Bangladesh,BGD,19-May-20,193645
Belarus,BLR,03-Mar-20,5000
Belarus,BLR,12-Mar-20,10500
Belarus,BLR,16-Mar-20,16000
Belarus,BLR,20-Mar-20,19000
Belarus,BLR,30-Mar-20,30000
Belarus,BLR,31-Mar-20,31000
Belarus,BLR,01-Apr-20,32000
Belarus,BLR,06-Apr-20,40000
Belarus,BLR,08-Apr-20,46000
Belarus,BLR,09-Apr-20,49000
Belarus,BLR,12-Apr-20,64000
Belarus,BLR,13-Apr-20,68000
Belarus,BLR,14-Apr-20,71875
Belarus,BLR,15-Apr-20,76198
Belarus,BLR,17-Apr-20,86813
Belarus,BLR,18-Apr-20,92709
Belarus,BLR,19-Apr-20,98231
Belarus,BLR,20-Apr-20,102566
Belarus,BLR,21-Apr-20,108545
Belarus,BLR,22-Apr-20,114955
Belarus,BLR,23-Apr-20,122543
Belarus,BLR,24-Apr-20,130824
Belarus,BLR,25-Apr-20,139295
Belarus,BLR,26-Apr-20,147525
Belarus,BLR,27-Apr-20,153800
Belarus,BLR,28-Apr-20,161028
Belarus,BLR,29-Apr-20,168986
Belarus,BLR,30-Apr-20,176625
Belarus,BLR,01-May-20,186262
Belarus,BLR,02-May-20,195430
Belarus,BLR,03-May-20,204239
Belarus,BLR,04-May-20,211369
Belarus,BLR,07-May-20,229466
Belarus,BLR,08-May-20,240146
Belarus,BLR,09-May-20,251771
Belarus,BLR,10-May-20,263543
Belarus,BLR,11-May-20,274060
Belarus,BLR,12-May-20,284445
Belarus,BLR,13-May-20,296380
Belarus,BLR,14-May-20,308156
Belarus,BLR,17-May-20,350515
Belarus,BLR,20-May-20,387673
Belgium,BEL,01-Mar-20,56
Belgium,BEL,02-Mar-20,327
Belgium,BEL,03-Mar-20,800
Belgium,BEL,04-Mar-20,1452
Belgium,BEL,05-Mar-20,2156
Belgium,BEL,06-Mar-20,3183
Belgium,BEL,07-Mar-20,3587
Belgium,BEL,08-Mar-20,4003
Belgium,BEL,09-Mar-20,4521
Belgium,BEL,10-Mar-20,5208
Belgium,BEL,11-Mar-20,6133
Belgium,BEL,12-Mar-20,7428
Belgium,BEL,13-Mar-20,9581
Belgium,BEL,14-Mar-20,11344
Belgium,BEL,15-Mar-20,12399
Belgium,BEL,16-Mar-20,13872
Belgium,BEL,17-Mar-20,15690
Belgium,BEL,18-Mar-20,17816
Belgium,BEL,19-Mar-20,20385
Belgium,BEL,20-Mar-20,22873
Belgium,BEL,21-Mar-20,24657
Belgium,BEL,22-Mar-20,25755
Belgium,BEL,23-Mar-20,28232
Belgium,BEL,24-Mar-20,31250
Belgium,BEL,25-Mar-20,34566
Belgium,BEL,26-Mar-20,37754
Belgium,BEL,27-Mar-20,41497
Belgium,BEL,28-Mar-20,44455
Belgium,BEL,29-Mar-20,46314
Belgium,BEL,30-Mar-20,49364
Belgium,BEL,31-Mar-20,54079
Belgium,BEL,01-Apr-20,58230
Belgium,BEL,02-Apr-20,62514
Belgium,BEL,03-Apr-20,67080
Belgium,BEL,04-Apr-20,70874
Belgium,BEL,05-Apr-20,73185
Belgium,BEL,06-Apr-20,77039
Belgium,BEL,07-Apr-20,82126
Belgium,BEL,08-Apr-20,87280
Belgium,BEL,09-Apr-20,92443
Belgium,BEL,10-Apr-20,98143
Belgium,BEL,11-Apr-20,103959
Belgium,BEL,12-Apr-20,109525
Belgium,BEL,13-Apr-20,114703
Belgium,BEL,14-Apr-20,120294
Belgium,BEL,15-Apr-20,127436
Belgium,BEL,16-Apr-20,134253
Belgium,BEL,17-Apr-20,142224
Belgium,BEL,18-Apr-20,150123
Belgium,BEL,19-Apr-20,155744
Belgium,BEL,20-Apr-20,164439
Belgium,BEL,21-Apr-20,171594
Belgium,BEL,22-Apr-20,183955
Belgium,BEL,23-Apr-20,197513
Belgium,BEL,24-Apr-20,212908
Belgium,BEL,25-Apr-20,227218
Belgium,BEL,26-Apr-20,239134
Belgium,BEL,27-Apr-20,253739
Belgium,BEL,28-Apr-20,270371
Belgium,BEL,29-Apr-20,289997
Belgium,BEL,30-Apr-20,311433
Belgium,BEL,01-May-20,332841
Belgium,BEL,02-May-20,347653
Belgium,BEL,03-May-20,359708
Belgium,BEL,04-May-20,380363
Belgium,BEL,05-May-20,397995
Belgium,BEL,06-May-20,415266
Belgium,BEL,07-May-20,433464
Belgium,BEL,08-May-20,455510
Belgium,BEL,09-May-20,473488
Belgium,BEL,10-May-20,483926
Belgium,BEL,11-May-20,491964
Belgium,BEL,12-May-20,508177
Belgium,BEL,13-May-20,527194
Belgium,BEL,14-May-20,543359
Belgium,BEL,15-May-20,560161
Belgium,BEL,16-May-20,571720
Belgium,BEL,17-May-20,579953
Belgium,BEL,18-May-20,585806
Bolivia,BOL,21-Mar-20,139
Bolivia,BOL,22-Mar-20,178
Bolivia,BOL,23-Mar-20,273
Bolivia,BOL,24-Mar-20,277
Bolivia,BOL,25-Mar-20,334
Bolivia,BOL,26-Mar-20,442
Bolivia,BOL,27-Mar-20,516
Bolivia,BOL,28-Mar-20,559
Bolivia,BOL,29-Mar-20,574
Bolivia,BOL,30-Mar-20,697
Bolivia,BOL,31-Mar-20,779
Bolivia,BOL,01-Apr-20,836
Bolivia,BOL,02-Apr-20,985
Bolivia,BOL,03-Apr-20,1118
Bolivia,BOL,04-Apr-20,1136
Bolivia,BOL,05-Apr-20,1441
Bolivia,BOL,06-Apr-20,1452
Bolivia,BOL,07-Apr-20,1468
Bolivia,BOL,08-Apr-20,1522
Bolivia,BOL,09-Apr-20,1997
Bolivia,BOL,10-Apr-20,2185
Bolivia,BOL,11-Apr-20,2356
Bolivia,BOL,12-Apr-20,2528
Bolivia,BOL,13-Apr-20,2693
Bolivia,BOL,14-Apr-20,2919
Bolivia,BOL,15-Apr-20,3230
Bolivia,BOL,16-Apr-20,3419
Bolivia,BOL,17-Apr-20,3573
Bolivia,BOL,18-Apr-20,3600
Bolivia,BOL,19-Apr-20,4135
Bolivia,BOL,20-Apr-20,4298
Bolivia,BOL,21-Apr-20,4420
Bolivia,BOL,22-Apr-20,4810
Bolivia,BOL,23-Apr-20,4995
Bolivia,BOL,24-Apr-20,5297
Bolivia,BOL,25-Apr-20,5356
Bolivia,BOL,26-Apr-20,5791
Bolivia,BOL,27-Apr-20,5988
Bolivia,BOL,28-Apr-20,6121
Bolivia,BOL,29-Apr-20,6409
Bolivia,BOL,30-Apr-20,6551
Bolivia,BOL,01-May-20,6613
Bolivia,BOL,02-May-20,7556
Bolivia,BOL,03-May-20,7680
Bolivia,BOL,04-May-20,7767
Bolivia,BOL,05-May-20,7888
Bolivia,BOL,06-May-20,7972
Bolivia,BOL,07-May-20,8167
Bolivia,BOL,08-May-20,8352
Bolivia,BOL,09-May-20,8523
Bolivia,BOL,10-May-20,8642
Bolivia,BOL,11-May-20,8917
Bolivia,BOL,12-May-20,9050
Bolivia,BOL,13-May-20,9234
Bolivia,BOL,14-May-20,9458
Bolivia,BOL,15-May-20,9663
Bolivia,BOL,16-May-20,9912
Bolivia,BOL,17-May-20,10174
Bolivia,BOL,18-May-20,10349
Bolivia,BOL,19-May-20,10567
Brazil,BRA,07-Apr-20,62985
Brazil,BRA,20-Apr-20,132467
Bulgaria,BGR,11-Apr-20,18502
Bulgaria,BGR,19-Apr-20,26417
Bulgaria,BGR,22-Apr-20,27000
Bulgaria,BGR,29-Apr-20,45208
Bulgaria,BGR,01-May-20,46510
Bulgaria,BGR,02-May-20,47636
Bulgaria,BGR,03-May-20,48618
Bulgaria,BGR,04-May-20,49145
Bulgaria,BGR,05-May-20,50303
Bulgaria,BGR,06-May-20,51768
Bulgaria,BGR,07-May-20,52931
Bulgaria,BGR,08-May-20,54328
Bulgaria,BGR,09-May-20,56105
Bulgaria,BGR,10-May-20,57231
Bulgaria,BGR,11-May-20,57634
Bulgaria,BGR,12-May-20,58713
Bulgaria,BGR,13-May-20,60100
Bulgaria,BGR,14-May-20,61711
Bulgaria,BGR,15-May-20,63319
Bulgaria,BGR,16-May-20,64480
Bulgaria,BGR,17-May-20,65574
Bulgaria,BGR,18-May-20,65936
Bulgaria,BGR,19-May-20,66810
Bulgaria,BGR,20-May-20,68243
Canada,CAN,18-Mar-20,53975
Canada,CAN,19-Mar-20,54956
Canada,CAN,20-Mar-20,76814
Canada,CAN,21-Mar-20,88883
Canada,CAN,22-Mar-20,98824
Canada,CAN,23-Mar-20,107147
Canada,CAN,24-Mar-20,125062
Canada,CAN,25-Mar-20,142154
Canada,CAN,26-Mar-20,161603
Canada,CAN,27-Mar-20,170644
Canada,CAN,28-Mar-20,184201
Canada,CAN,29-Mar-20,210435
Canada,CAN,30-Mar-20,241138
Canada,CAN,01-Apr-20,256933
Canada,CAN,02-Apr-20,268154
Canada,CAN,03-Apr-20,295065
Canada,CAN,04-Apr-20,311971
Canada,CAN,05-Apr-20,334849
Canada,CAN,06-Apr-20,336806
Canada,CAN,07-Apr-20,346507
Canada,CAN,08-Apr-20,359269
Canada,CAN,09-Apr-20,373581
Canada,CAN,10-Apr-20,383322
Canada,CAN,11-Apr-20,401552
Canada,CAN,12-Apr-20,404651
Canada,CAN,13-Apr-20,428920
Canada,CAN,14-Apr-20,450717
Canada,CAN,15-Apr-20,462353
Canada,CAN,16-Apr-20,487060
Canada,CAN,17-Apr-20,503003
Canada,CAN,18-Apr-20,516216
Canada,CAN,19-Apr-20,536062
Canada,CAN,20-Apr-20,555551
Canada,CAN,21-Apr-20,565931
Canada,CAN,22-Apr-20,576348
Canada,CAN,23-Apr-20,620101
Canada,CAN,24-Apr-20,643398
Canada,CAN,25-Apr-20,669558
Canada,CAN,26-Apr-20,691663
Canada,CAN,27-Apr-20,717451
Canada,CAN,28-Apr-20,740859
Canada,CAN,29-Apr-20,758412
Canada,CAN,30-Apr-20,788283
Canada,CAN,01-May-20,832222
Canada,CAN,03-May-20,893490
Canada,CAN,04-May-20,919368
Canada,CAN,05-May-20,940567
Canada,CAN,06-May-20,942526
Canada,CAN,07-May-20,1001882
Canada,CAN,08-May-20,1032012
Canada,CAN,09-May-20,1067595
Canada,CAN,10-May-20,1093228
Canada,CAN,11-May-20,1118950
Canada,CAN,12-May-20,1145683
Canada,CAN,13-May-20,1169380
Canada,CAN,14-May-20,1172796
Canada,CAN,15-May-20,1232912
Canada,CAN,16-May-20,1265502
Canada,CAN,17-May-20,1296695
Canada,CAN,18-May-20,1319987
Canada,CAN,19-May-20,1336967
Canada,CAN,20-May-20,1372929
Chile,CHL,01-Apr-20,38040
Chile,CHL,02-Apr-20,40725
Chile,CHL,03-Apr-20,44130
Chile,CHL,04-Apr-20,48613
Chile,CHL,05-Apr-20,51956
Chile,CHL,06-Apr-20,54864
Chile,CHL,07-Apr-20,57122
Chile,CHL,08-Apr-20,60391
Chile,CHL,09-Apr-20,68353
Chile,CHL,10-Apr-20,72797
Chile,CHL,11-Apr-20,76374
Chile,CHL,12-Apr-20,82271
Chile,CHL,13-Apr-20,85035
Chile,CHL,14-Apr-20,87794
Chile,CHL,15-Apr-20,91873
Chile,CHL,16-Apr-20,98424
Chile,CHL,17-Apr-20,103873
Chile,CHL,18-Apr-20,108891
Chile,CHL,19-Apr-20,113649
Chile,CHL,20-Apr-20,118827
Chile,CHL,21-Apr-20,122357
Chile,CHL,22-Apr-20,128722
Chile,CHL,23-Apr-20,135147
Chile,CHL,24-Apr-20,142267
Chile,CHL,25-Apr-20,149212
Chile,CHL,26-Apr-20,155975
Chile,CHL,27-Apr-20,161235
Chile,CHL,28-Apr-20,166165
Chile,CHL,29-Apr-20,172619
Chile,CHL,30-Apr-20,180517
Chile,CHL,01-May-20,189433
Chile,CHL,02-May-20,199400
Chile,CHL,03-May-20,206218
Chile,CHL,04-May-20,214131
Chile,CHL,05-May-20,222095
Chile,CHL,06-May-20,232108
Chile,CHL,07-May-20,244226
Chile,CHL,08-May-20,255961
Chile,CHL,09-May-20,267904
Chile,CHL,10-May-20,280684
Chile,CHL,11-May-20,294057
Chile,CHL,12-May-20,303340
Chile,CHL,13-May-20,313750
Chile,CHL,14-May-20,325417
Chile,CHL,15-May-20,341512
Chile,CHL,16-May-20,350325
Chile,CHL,17-May-20,363496
Chile,CHL,18-May-20,381011
Chile,CHL,19-May-20,397200
Chile,CHL,20-May-20,409669
Colombia,COL,05-Mar-20,636
Colombia,COL,06-Mar-20,739
Colombia,COL,07-Mar-20,810
Colombia,COL,08-Mar-20,813
Colombia,COL,09-Mar-20,851
Colombia,COL,10-Mar-20,927
Colombia,COL,11-Mar-20,1133
Colombia,COL,12-Mar-20,1393
Colombia,COL,13-Mar-20,1754
Colombia,COL,14-Mar-20,2343
Colombia,COL,15-Mar-20,3176
Colombia,COL,16-Mar-20,3607
Colombia,COL,17-Mar-20,3931
Colombia,COL,18-Mar-20,4690
Colombia,COL,19-Mar-20,5363
Colombia,COL,20-Mar-20,5766
Colombia,COL,21-Mar-20,6064
Colombia,COL,22-Mar-20,6910
Colombia,COL,23-Mar-20,7285
Colombia,COL,24-Mar-20,8051
Colombia,COL,25-Mar-20,8797
Colombia,COL,26-Mar-20,9228
Colombia,COL,27-Mar-20,9486
Colombia,COL,28-Mar-20,10851
Colombia,COL,29-Mar-20,12325
Colombia,COL,30-Mar-20,13816
Colombia,COL,31-Mar-20,17863
Colombia,COL,01-Apr-20,20253
Colombia,COL,02-Apr-20,21412
Colombia,COL,03-Apr-20,22752
Colombia,COL,04-Apr-20,23989
Colombia,COL,05-Apr-20,25547
Colombia,COL,06-Apr-20,27968
Colombia,COL,07-Apr-20,30728
Colombia,COL,08-Apr-20,33858
Colombia,COL,09-Apr-20,35193
Colombia,COL,10-Apr-20,37876
Colombia,COL,11-Apr-20,40618
Colombia,COL,12-Apr-20,41780
Colombia,COL,13-Apr-20,43036
Colombia,COL,14-Apr-20,45351
Colombia,COL,15-Apr-20,48556
Colombia,COL,16-Apr-20,52013
Colombia,COL,17-Apr-20,55501
Colombia,COL,18-Apr-20,58930
Colombia,COL,19-Apr-20,62674
Colombia,COL,20-Apr-20,65097
Colombia,COL,21-Apr-20,68356
Colombia,COL,22-Apr-20,71407
Colombia,COL,23-Apr-20,74864
Colombia,COL,24-Apr-20,77985
Colombia,COL,25-Apr-20,81053
Colombia,COL,26-Apr-20,87106
Colombia,COL,27-Apr-20,90899
Colombia,COL,28-Apr-20,95085
Colombia,COL,29-Apr-20,100153
Colombia,COL,30-Apr-20,104657
Colombia,COL,01-May-20,108950
Colombia,COL,02-May-20,114602
Colombia,COL,03-May-20,118801
Colombia,COL,04-May-20,123029
Colombia,COL,05-May-20,127105
Colombia,COL,06-May-20,131110
Colombia,COL,07-May-20,135352
Colombia,COL,08-May-20,139739
Colombia,COL,09-May-20,144912
Colombia,COL,10-May-20,151396
Colombia,COL,11-May-20,158933
Colombia,COL,12-May-20,165738
Colombia,COL,13-May-20,171799
Colombia,COL,14-May-20,177050
Colombia,COL,15-May-20,183112
Colombia,COL,16-May-20,190114
Colombia,COL,17-May-20,196417
Costa Rica,CRI,11-Mar-20,68
Costa Rica,CRI,12-Mar-20,157
Costa Rica,CRI,13-Mar-20,243
Costa Rica,CRI,14-Mar-20,370
Costa Rica,CRI,15-Mar-20,413
Costa Rica,CRI,16-Mar-20,584
Costa Rica,CRI,17-Mar-20,698
Costa Rica,CRI,18-Mar-20,852
Costa Rica,CRI,19-Mar-20,968
Costa Rica,CRI,20-Mar-20,1087
Costa Rica,CRI,21-Mar-20,1235
Costa Rica,CRI,22-Mar-20,1462
Costa Rica,CRI,23-Mar-20,1619
Costa Rica,CRI,24-Mar-20,1784
Costa Rica,CRI,25-Mar-20,1813
Costa Rica,CRI,26-Mar-20,2490
Costa Rica,CRI,27-Mar-20,2977
