Entity,Code,Date,TotalTestsPerK
Denmark,DNK,24-Mar-20,2.413
Denmark,DNK,25-Mar-20,2.581
Denmark,DNK,27-Mar-20,2.98
Denmark,DNK,29-Mar-20,3.484
Denmark,DNK,30-Mar-20,3.733
Denmark,DNK,31-Mar-20,4.17
Denmark,DNK,01-Apr-20,4.677
Denmark,DNK,02-Apr-20,5.162
Denmark,DNK,03-Apr-20,5.932
Denmark,DNK,04-Apr-20,6.888
Denmark,DNK,05-Apr-20,7.545
Denmark,DNK,06-Apr-20,8.093
Denmark,DNK,07-Apr-20,9.085
Denmark,DNK,08-Apr-20,9.925
Denmark,DNK,09-Apr-20,10.732
Denmark,DNK,10-Apr-20,11.167
Denmark,DNK,11-Apr-20,11.691
Denmark,DNK,12-Apr-20,12.097
Denmark,DNK,13-Apr-20,12.438
Denmark,DNK,14-Apr-20,12.802
Denmark,DNK,15-Apr-20,13.406
Ecuador,ECU,18-Mar-20,0.044
Ecuador,ECU,19-Mar-20,0.067
Ecuador,ECU,20-Mar-20,0.096
Ecuador,ECU,21-Mar-20,0.118
Ecuador,ECU,22-Mar-20,0.136
Ecuador,ECU,23-Mar-20,0.16
Ecuador,ECU,24-Mar-20,0.209
Ecuador,ECU,25-Mar-20,0.247
Ecuador,ECU,26-Mar-20,0.294
Ecuador,ECU,27-Mar-20,0.341
Ecuador,ECU,28-Mar-20,0.382
Ecuador,ECU,29-Mar-20,0.403
Ecuador,ECU,30-Mar-20,0.43
Ecuador,ECU,31-Mar-20,0.476
Ecuador,ECU,01-Apr-20,0.52
Ecuador,ECU,02-Apr-20,0.554
Ecuador,ECU,03-Apr-20,0.595
Ecuador,ECU,04-Apr-20,0.652
Ecuador,ECU,05-Apr-20,0.714
Ecuador,ECU,06-Apr-20,0.752
Ecuador,ECU,07-Apr-20,0.831
Ecuador,ECU,08-Apr-20,0.896
Ecuador,ECU,09-Apr-20,1.102
Ecuador,ECU,10-Apr-20,1.244
Ecuador,ECU,11-Apr-20,1.306
Ecuador,ECU,12-Apr-20,1.363
Ecuador,ECU,13-Apr-20,1.416
Ecuador,ECU,14-Apr-20,1.462
Ecuador,ECU,15-Apr-20,1.505
El Salvador,SLV,12-Apr-20,1.039
El Salvador,SLV,14-Apr-20,1.202
Estonia,EST,25-Feb-20,0.004
Estonia,EST,26-Feb-20,0.01
Estonia,EST,27-Feb-20,0.018
Estonia,EST,28-Feb-20,0.028
Estonia,EST,29-Feb-20,0.034
Estonia,EST,01-Mar-20,0.048
Estonia,EST,02-Mar-20,0.065
Estonia,EST,03-Mar-20,0.087
Estonia,EST,04-Mar-20,0.115
Estonia,EST,05-Mar-20,0.141
Estonia,EST,06-Mar-20,0.196
Estonia,EST,07-Mar-20,0.218
Estonia,EST,08-Mar-20,0.234
Estonia,EST,09-Mar-20,0.283
Estonia,EST,10-Mar-20,0.327
Estonia,EST,11-Mar-20,0.378
Estonia,EST,12-Mar-20,0.478
Estonia,EST,13-Mar-20,0.619
Estonia,EST,14-Mar-20,0.744
Estonia,EST,15-Mar-20,1.126
Estonia,EST,16-Mar-20,1.36
Estonia,EST,17-Mar-20,1.507
Estonia,EST,18-Mar-20,1.921
Estonia,EST,19-Mar-20,2.191
Estonia,EST,20-Mar-20,2.494
Estonia,EST,21-Mar-20,2.983
Estonia,EST,22-Mar-20,3.106
Estonia,EST,23-Mar-20,3.487
Estonia,EST,24-Mar-20,4.566
Estonia,EST,25-Mar-20,5.371
Estonia,EST,26-Mar-20,6.247
Estonia,EST,27-Mar-20,7.21
Estonia,EST,28-Mar-20,8.006
Estonia,EST,29-Mar-20,8.66
Estonia,EST,30-Mar-20,9.547
Estonia,EST,31-Mar-20,11.067
Estonia,EST,01-Apr-20,12.122
Estonia,EST,02-Apr-20,14.049
Estonia,EST,03-Apr-20,15.227
Estonia,EST,04-Apr-20,16.139
Estonia,EST,05-Apr-20,16.8
Estonia,EST,06-Apr-20,18.091
Estonia,EST,07-Apr-20,19.069
Estonia,EST,08-Apr-20,20.304
Estonia,EST,09-Apr-20,21.431
Estonia,EST,10-Apr-20,22.638
Estonia,EST,11-Apr-20,23.326
Estonia,EST,12-Apr-20,23.641
Estonia,EST,13-Apr-20,24.803
Estonia,EST,14-Apr-20,26.117
Finland,FIN,12-Mar-20,0.25
Finland,FIN,13-Mar-20,0.323
Finland,FIN,14-Mar-20,0.428
Finland,FIN,15-Mar-20,0.548
Finland,FIN,16-Mar-20,0.694
Finland,FIN,17-Mar-20,0.894
Finland,FIN,18-Mar-20,1.076
Finland,FIN,19-Mar-20,1.215
Finland,FIN,20-Mar-20,1.442
Finland,FIN,21-Mar-20,1.728
Finland,FIN,22-Mar-20,1.916
Finland,FIN,23-Mar-20,2.153
Finland,FIN,24-Mar-20,2.436
Finland,FIN,25-Mar-20,2.767
Finland,FIN,26-Mar-20,3.096
Finland,FIN,27-Mar-20,3.536
Finland,FIN,28-Mar-20,3.752
Finland,FIN,29-Mar-20,3.857
Finland,FIN,30-Mar-20,4.078
Finland,FIN,31-Mar-20,4.272
Finland,FIN,01-Apr-20,4.61
Finland,FIN,02-Apr-20,4.96
Finland,FIN,03-Apr-20,5.259
Finland,FIN,04-Apr-20,5.723
Finland,FIN,05-Apr-20,6.015
Finland,FIN,06-Apr-20,6.36
Finland,FIN,07-Apr-20,6.732
Finland,FIN,08-Apr-20,7.146
Finland,FIN,09-Apr-20,7.577
Finland,FIN,10-Apr-20,8.018
Finland,FIN,11-Apr-20,8.251
Finland,FIN,12-Apr-20,8.524
Finland,FIN,13-Apr-20,8.685
Finland,FIN,14-Apr-20,8.75
France,FRA,24-Feb-20,0
France,FRA,25-Feb-20,0.002
France,FRA,26-Feb-20,0.006
France,FRA,27-Feb-20,0.013
France,FRA,28-Feb-20,0.02
France,FRA,29-Feb-20,0.029
France,FRA,01-Mar-20,0.037
France,FRA,02-Mar-20,0.044
France,FRA,03-Mar-20,0.055
France,FRA,04-Mar-20,0.073
France,FRA,05-Mar-20,0.092
France,FRA,06-Mar-20,0.117
France,FRA,07-Mar-20,0.144
France,FRA,08-Mar-20,0.168
France,FRA,09-Mar-20,0.193
France,FRA,10-Mar-20,0.229
France,FRA,15-Mar-20,0.559
France,FRA,24-Mar-20,1.636
France,FRA,31-Mar-20,3.412
France,FRA,07-Apr-20,5.079
Germany,DEU,08-Mar-20,1.511
Germany,DEU,15-Mar-20,3.055
Germany,DEU,22-Mar-20,7.279
Germany,DEU,29-Mar-20,11.657
Germany,DEU,05-Apr-20,16.576
Germany,DEU,12-Apr-20,20.94
Ghana,GHA,28-Mar-20,0.082
Ghana,GHA,10-Apr-20,0.89
Ghana,GHA,11-Apr-20,1.235
Ghana,GHA,13-Apr-20,1.445
Greece,GRC,20-Mar-20,0.646
Greece,GRC,21-Mar-20,0.705
Greece,GRC,22-Mar-20,0.721
Greece,GRC,23-Mar-20,0.779
Greece,GRC,24-Mar-20,0.817
Greece,GRC,25-Mar-20,0.945
Greece,GRC,27-Mar-20,1.214
Greece,GRC,28-Mar-20,1.294
Greece,GRC,29-Mar-20,1.365
Greece,GRC,30-Mar-20,1.438
Greece,GRC,31-Mar-20,1.507
Greece,GRC,01-Apr-20,1.563
Greece,GRC,02-Apr-20,1.697
Greece,GRC,03-Apr-20,2.021
Greece,GRC,04-Apr-20,2.102
Greece,GRC,05-Apr-20,2.293
Greece,GRC,06-Apr-20,2.359
Greece,GRC,07-Apr-20,2.575
Greece,GRC,08-Apr-20,2.93
Greece,GRC,09-Apr-20,3.029
Greece,GRC,10-Apr-20,3.191
Greece,GRC,11-Apr-20,3.364
Greece,GRC,12-Apr-20,3.806
Greece,GRC,13-Apr-20,3.912
Greece,GRC,14-Apr-20,4.395
Greece,GRC,15-Apr-20,4.573
Hong Kong,HKG,31-Jan-20,0.478
Hong Kong,HKG,29-Feb-20,4.053
Hong Kong,HKG,31-Mar-20,12.724
Hong Kong,HKG,07-Apr-20,15.405
Hungary,HUN,04-Mar-20,0.024
Hungary,HUN,06-Mar-20,0.028
Hungary,HUN,07-Mar-20,0.033
Hungary,HUN,08-Mar-20,0.038
Hungary,HUN,10-Mar-20,0.055
Hungary,HUN,11-Mar-20,0.063
Hungary,HUN,12-Mar-20,0.076
Hungary,HUN,13-Mar-20,0.089
Hungary,HUN,14-Mar-20,0.105
Hungary,HUN,15-Mar-20,0.128
Hungary,HUN,16-Mar-20,0.153
Hungary,HUN,17-Mar-20,0.165
Hungary,HUN,18-Mar-20,0.187
Hungary,HUN,19-Mar-20,0.241
Hungary,HUN,20-Mar-20,0.313
Hungary,HUN,21-Mar-20,0.361
Hungary,HUN,22-Mar-20,0.462
Hungary,HUN,23-Mar-20,0.573
Hungary,HUN,24-Mar-20,0.635
Hungary,HUN,25-Mar-20,0.709
Hungary,HUN,26-Mar-20,0.832
Hungary,HUN,27-Mar-20,0.964
Hungary,HUN,28-Mar-20,1.071
Hungary,HUN,29-Mar-20,1.263
Hungary,HUN,30-Mar-20,1.382
Hungary,HUN,31-Mar-20,1.47
Hungary,HUN,01-Apr-20,1.581
Hungary,HUN,02-Apr-20,1.705
Hungary,HUN,03-Apr-20,1.847
Hungary,HUN,04-Apr-20,2.019
Hungary,HUN,05-Apr-20,2.209
Hungary,HUN,06-Apr-20,2.316
Hungary,HUN,07-Apr-20,2.468
Hungary,HUN,08-Apr-20,2.676
Hungary,HUN,09-Apr-20,2.892
Hungary,HUN,10-Apr-20,3.113
Hungary,HUN,11-Apr-20,3.322
Hungary,HUN,12-Apr-20,3.485
Hungary,HUN,13-Apr-20,3.619
Hungary,HUN,14-Apr-20,3.724
Hungary,HUN,15-Apr-20,3.88
Iceland,ISL,26-Feb-20,0.119
Iceland,ISL,27-Feb-20,0.186
Iceland,ISL,28-Feb-20,0.224
Iceland,ISL,29-Feb-20,0.318
Iceland,ISL,01-Mar-20,0.382
Iceland,ISL,02-Mar-20,0.522
Iceland,ISL,03-Mar-20,0.653
Iceland,ISL,04-Mar-20,0.889
Iceland,ISL,05-Mar-20,1.069
Iceland,ISL,06-Mar-20,1.235
Iceland,ISL,07-Mar-20,1.404
Iceland,ISL,08-Mar-20,1.512
Iceland,ISL,09-Mar-20,1.798
Iceland,ISL,10-Mar-20,2.29
Iceland,ISL,11-Mar-20,2.724
Iceland,ISL,12-Mar-20,3.461
Iceland,ISL,13-Mar-20,4.501
Iceland,ISL,14-Mar-20,5.442
Iceland,ISL,15-Mar-20,8.574
Iceland,ISL,16-Mar-20,13.548
Iceland,ISL,17-Mar-20,17.627
Iceland,ISL,18-Mar-20,22.953
Iceland,ISL,19-Mar-20,26.772
Iceland,ISL,20-Mar-20,28.459
Iceland,ISL,21-Mar-20,29.479
Iceland,ISL,22-Mar-20,30.012
Iceland,ISL,23-Mar-20,31.349
Iceland,ISL,24-Mar-20,34.167
Iceland,ISL,25-Mar-20,36.754
Iceland,ISL,26-Mar-20,39.662
Iceland,ISL,27-Mar-20,42.639
Iceland,ISL,28-Mar-20,45.113
Iceland,ISL,29-Mar-20,48.026
Iceland,ISL,30-Mar-20,52.164
Iceland,ISL,31-Mar-20,56.86
Iceland,ISL,01-Apr-20,60.98
Iceland,ISL,02-Apr-20,64.665
Iceland,ISL,03-Apr-20,68.875
Iceland,ISL,04-Apr-20,73.986
Iceland,ISL,05-Apr-20,81.229
Iceland,ISL,06-Apr-20,84.469
Iceland,ISL,07-Apr-20,90.165
Iceland,ISL,08-Apr-20,95.048
Iceland,ISL,10-Apr-20,99.424
Iceland,ISL,11-Apr-20,100.91
Iceland,ISL,12-Apr-20,102.71
Iceland,ISL,14-Apr-20,105.874
Iceland,ISL,15-Apr-20,108.925
India,IND,13-Mar-20,0.005
India,IND,18-Mar-20,0.009
India,IND,19-Mar-20,0.01
India,IND,20-Mar-20,0.01
India,IND,21-Mar-20,0.011
India,IND,22-Mar-20,0.012
India,IND,23-Mar-20,0.015
India,IND,24-Mar-20,0.015
India,IND,25-Mar-20,0.018
India,IND,27-Mar-20,0.02
India,IND,02-Apr-20,0.035
India,IND,03-Apr-20,0.05
India,IND,04-Apr-20,0.058
India,IND,05-Apr-20,0.065
India,IND,06-Apr-20,0.073
India,IND,07-Apr-20,0.082
India,IND,08-Apr-20,0.092
India,IND,09-Apr-20,0.105
India,IND,10-Apr-20,0.117
India,IND,11-Apr-20,0.13
India,IND,12-Apr-20,0.142
India,IND,13-Apr-20,0.157
India,IND,14-Apr-20,0.177
India,IND,15-Apr-20,0.199
"India, people tested",,13-Mar-20,0.004
"India, people tested",,18-Mar-20,0.009
"India, people tested",,19-Mar-20,0.009
"India, people tested",,20-Mar-20,0.01
"India, people tested",,21-Mar-20,0.011
"India, people tested",,22-Mar-20,0.012
"India, people tested",,23-Mar-20,0.014
"India, people tested",,24-Mar-20,0.014
"India, people tested",,25-Mar-20,0.018
"India, people tested",,27-Mar-20,0.019
"India, people tested",,09-Apr-20,0.095
"India, people tested",,10-Apr-20,0.106
"India, people tested",,11-Apr-20,0.119
"India, people tested",,12-Apr-20,0.131
"India, people tested",,13-Apr-20,0.146
"India, people tested",,14-Apr-20,0.166
"India, people tested",,15-Apr-20,0.187
Indonesia,IDN,16-Mar-20,0.005
Indonesia,IDN,17-Mar-20,0.005
Indonesia,IDN,19-Mar-20,0.006
Indonesia,IDN,20-Mar-20,0.007
Indonesia,IDN,22-Mar-20,0.009
Indonesia,IDN,23-Mar-20,0.009
Indonesia,IDN,24-Mar-20,0.011
Indonesia,IDN,27-Mar-20,0.016
Indonesia,IDN,28-Mar-20,0.021
Indonesia,IDN,29-Mar-20,0.023
Indonesia,IDN,30-Mar-20,0.024
Indonesia,IDN,31-Mar-20,0.024
Indonesia,IDN,01-Apr-20,0.025
Indonesia,IDN,02-Apr-20,0.026
Indonesia,IDN,03-Apr-20,0.028
