Entity,Code,Date,TotalTestsPerK
Australia,AUS,15-Apr-20,14.564
Australia,AUS,16-Apr-20,14.902
Australia,AUS,17-Apr-20,15.354
Australia,AUS,18-Apr-20,15.942
Australia,AUS,19-Apr-20,16.51
Australia,AUS,20-Apr-20,16.931
Australia,AUS,21-Apr-20,17.249
Australia,AUS,22-Apr-20,17.743
Australia,AUS,23-Apr-20,18.3
Australia,AUS,24-Apr-20,18.917
Australia,AUS,25-Apr-20,19.383
Australia,AUS,26-Apr-20,19.861
Australia,AUS,27-Apr-20,20.277
Australia,AUS,28-Apr-20,20.811
Australia,AUS,29-Apr-20,21.35
Australia,AUS,30-Apr-20,22.104
Australia,AUS,01-May-20,23.093
Australia,AUS,02-May-20,23.984
Australia,AUS,03-May-20,24.828
Australia,AUS,04-May-20,25.499
Australia,AUS,05-May-20,26.069
Australia,AUS,06-May-20,27.006
Australia,AUS,07-May-20,28.335
Australia,AUS,08-May-20,29.696
Australia,AUS,09-May-20,31.194
Australia,AUS,10-May-20,32.466
Australia,AUS,11-May-20,33.534
Australia,AUS,12-May-20,34.429
Australia,AUS,13-May-20,35.648
Australia,AUS,14-May-20,36.999
Australia,AUS,15-May-20,38.581
Australia,AUS,16-May-20,39.83
Australia,AUS,17-May-20,40.868
Australia,AUS,18-May-20,41.649
Australia,AUS,19-May-20,42.583
Australia,AUS,20-May-20,43.591
Austria,AUT,25-Feb-20,0.024
Austria,AUT,26-Feb-20,0.036
Austria,AUT,27-Feb-20,0.05
Austria,AUT,28-Feb-20,0.085
Austria,AUT,29-Feb-20,0.183
Austria,AUT,03-Mar-20,0.298
Austria,AUT,04-Mar-20,0.348
Austria,AUT,05-Mar-20,0.412
Austria,AUT,06-Mar-20,0.444
Austria,AUT,07-Mar-20,0.478
Austria,AUT,08-Mar-20,0.501
Austria,AUT,09-Mar-20,0.526
Austria,AUT,10-Mar-20,0.558
Austria,AUT,11-Mar-20,0.595
Austria,AUT,12-Mar-20,0.652
Austria,AUT,13-Mar-20,0.731
Austria,AUT,14-Mar-20,0.829
Austria,AUT,15-Mar-20,0.907
Austria,AUT,16-Mar-20,0.943
Austria,AUT,17-Mar-20,1.141
Austria,AUT,18-Mar-20,1.33
Austria,AUT,19-Mar-20,1.524
Austria,AUT,20-Mar-20,1.734
Austria,AUT,21-Mar-20,2.059
Austria,AUT,22-Mar-20,2.373
Austria,AUT,23-Mar-20,2.601
Austria,AUT,24-Mar-20,3.152
Austria,AUT,25-Mar-20,3.598
Austria,AUT,26-Mar-20,3.997
Austria,AUT,27-Mar-20,4.392
Austria,AUT,28-Mar-20,4.747
Austria,AUT,29-Mar-20,5.156
Austria,AUT,30-Mar-20,5.491
Austria,AUT,31-Mar-20,5.812
Austria,AUT,01-Apr-20,6.203
Austria,AUT,02-Apr-20,10.236
Austria,AUT,03-Apr-20,10.919
Austria,AUT,04-Apr-20,11.562
Austria,AUT,05-Apr-20,12.038
Austria,AUT,06-Apr-20,12.357
Austria,AUT,07-Apr-20,12.795
Austria,AUT,08-Apr-20,13.408
Austria,AUT,09-Apr-20,14.022
Austria,AUT,10-Apr-20,14.961
Austria,AUT,11-Apr-20,15.653
Austria,AUT,12-Apr-20,16.086
Austria,AUT,13-Apr-20,16.479
Austria,AUT,14-Apr-20,16.854
Austria,AUT,15-Apr-20,17.41
Austria,AUT,16-Apr-20,18.078
Austria,AUT,17-Apr-20,18.795
Austria,AUT,18-Apr-20,19.534
Austria,AUT,19-Apr-20,19.902
Austria,AUT,20-Apr-20,20.313
Austria,AUT,21-Apr-20,20.987
Austria,AUT,22-Apr-20,22.406
Austria,AUT,23-Apr-20,22.854
Austria,AUT,24-Apr-20,23.615
Austria,AUT,25-Apr-20,24.548
Austria,AUT,26-Apr-20,25.274
Austria,AUT,27-Apr-20,25.819
Austria,AUT,28-Apr-20,26.601
Austria,AUT,29-Apr-20,27.509
Austria,AUT,30-Apr-20,28.469
Austria,AUT,01-May-20,29.321
Austria,AUT,02-May-20,29.936
Austria,AUT,03-May-20,30.462
Austria,AUT,04-May-20,30.986
Austria,AUT,05-May-20,31.742
Austria,AUT,06-May-20,32.45
Austria,AUT,07-May-20,33.076
Austria,AUT,08-May-20,33.761
Austria,AUT,09-May-20,34.608
Austria,AUT,10-May-20,35.143
Austria,AUT,11-May-20,35.473
Austria,AUT,12-May-20,36.564
Austria,AUT,13-May-20,37.335
Austria,AUT,14-May-20,38.262
Austria,AUT,15-May-20,39.011
Austria,AUT,16-May-20,39.682
Austria,AUT,17-May-20,40.25
Austria,AUT,18-May-20,40.624
Austria,AUT,19-May-20,41.352
Austria,AUT,20-May-20,42.147
Bahrain,BHR,05-Mar-20,3.135
Bahrain,BHR,07-Mar-20,3.773
Bahrain,BHR,09-Mar-20,4.602
Bahrain,BHR,10-Mar-20,4.91
Bahrain,BHR,11-Mar-20,5.178
Bahrain,BHR,12-Mar-20,5.314
Bahrain,BHR,16-Mar-20,7.129
Bahrain,BHR,17-Mar-20,7.965
Bahrain,BHR,20-Mar-20,11.224
Bahrain,BHR,23-Mar-20,14.792
Bahrain,BHR,26-Mar-20,17.356
Bahrain,BHR,29-Mar-20,18.744
Bahrain,BHR,30-Mar-20,19.156
Bahrain,BHR,03-Apr-20,22.33
Bahrain,BHR,04-Apr-20,23.07
Bahrain,BHR,05-Apr-20,26.085
Bahrain,BHR,06-Apr-20,28.023
Bahrain,BHR,07-Apr-20,29.459
Bahrain,BHR,08-Apr-20,31.032
Bahrain,BHR,09-Apr-20,32.379
Bahrain,BHR,10-Apr-20,33.898
Bahrain,BHR,11-Apr-20,35.676
Bahrain,BHR,12-Apr-20,37.596
Bahrain,BHR,13-Apr-20,39.567
Bahrain,BHR,14-Apr-20,41.616
Bahrain,BHR,15-Apr-20,43.061
Bahrain,BHR,16-Apr-20,45.219
Bahrain,BHR,17-Apr-20,46.787
Bahrain,BHR,18-Apr-20,48.524
Bahrain,BHR,19-Apr-20,50.971
Bahrain,BHR,20-Apr-20,53.072
Bahrain,BHR,21-Apr-20,55.466
Bahrain,BHR,22-Apr-20,57.474
Bahrain,BHR,23-Apr-20,58.787
Bahrain,BHR,24-Apr-20,61.922
Bahrain,BHR,25-Apr-20,64.885
Bahrain,BHR,26-Apr-20,67.061
Bahrain,BHR,27-Apr-20,69.228
Bahrain,BHR,28-Apr-20,71.525
Bahrain,BHR,29-Apr-20,74.581
Bahrain,BHR,30-Apr-20,76.22
Bahrain,BHR,01-May-20,78.798
Bahrain,BHR,02-May-20,81.264
Bahrain,BHR,03-May-20,84.718
Bahrain,BHR,04-May-20,87.91
Bahrain,BHR,05-May-20,91.386
Bahrain,BHR,06-May-20,94.23
Bahrain,BHR,07-May-20,97.778
Bahrain,BHR,08-May-20,101.175
Bahrain,BHR,09-May-20,104.816
Bahrain,BHR,10-May-20,108.152
Bahrain,BHR,11-May-20,112.119
Bahrain,BHR,12-May-20,116.302
Bahrain,BHR,13-May-20,120.811
Bahrain,BHR,14-May-20,124.077
Bahrain,BHR,15-May-20,130.785
Bahrain,BHR,16-May-20,135.279
Bahrain,BHR,17-May-20,139.181
Bahrain,BHR,18-May-20,142.826
Bahrain,BHR,19-May-20,145.867
Bahrain,BHR,20-May-20,150.232
Bangladesh,BGD,04-Mar-20,0.001
Bangladesh,BGD,05-Mar-20,0.001
Bangladesh,BGD,07-Mar-20,0.001
Bangladesh,BGD,08-Mar-20,0.001
Bangladesh,BGD,09-Mar-20,0.001
Bangladesh,BGD,10-Mar-20,0.001
Bangladesh,BGD,11-Mar-20,0.001
Bangladesh,BGD,12-Mar-20,0.001
Bangladesh,BGD,13-Mar-20,0.001
Bangladesh,BGD,14-Mar-20,0.001
Bangladesh,BGD,15-Mar-20,0.002
Bangladesh,BGD,16-Mar-20,0.002
Bangladesh,BGD,17-Mar-20,0.002
Bangladesh,BGD,18-Mar-20,0.002
Bangladesh,BGD,19-Mar-20,0.003
Bangladesh,BGD,20-Mar-20,0.003
Bangladesh,BGD,21-Mar-20,0.003
Bangladesh,BGD,22-Mar-20,0.003
Bangladesh,BGD,23-Mar-20,0.004
Bangladesh,BGD,24-Mar-20,0.004
Bangladesh,BGD,25-Mar-20,0.005
Bangladesh,BGD,26-Mar-20,0.006
Bangladesh,BGD,27-Mar-20,0.006
Bangladesh,BGD,28-Mar-20,0.007
Bangladesh,BGD,29-Mar-20,0.007
Bangladesh,BGD,30-Mar-20,0.008
Bangladesh,BGD,31-Mar-20,0.01
Bangladesh,BGD,01-Apr-20,0.011
Bangladesh,BGD,02-Apr-20,0.012
Bangladesh,BGD,03-Apr-20,0.013
Bangladesh,BGD,04-Apr-20,0.015
Bangladesh,BGD,05-Apr-20,0.018
Bangladesh,BGD,06-Apr-20,0.022
Bangladesh,BGD,07-Apr-20,0.027
Bangladesh,BGD,08-Apr-20,0.033
Bangladesh,BGD,09-Apr-20,0.039
Bangladesh,BGD,10-Apr-20,0.047
Bangladesh,BGD,11-Apr-20,0.05
Bangladesh,BGD,12-Apr-20,0.059
Bangladesh,BGD,13-Apr-20,0.068
Bangladesh,BGD,14-Apr-20,0.08
Bangladesh,BGD,15-Apr-20,0.09
Bangladesh,BGD,16-Apr-20,0.103
Bangladesh,BGD,17-Apr-20,0.117
Bangladesh,BGD,18-Apr-20,0.129
Bangladesh,BGD,19-Apr-20,0.145
Bangladesh,BGD,20-Apr-20,0.162
Bangladesh,BGD,21-Apr-20,0.18
Bangladesh,BGD,22-Apr-20,0.198
Bangladesh,BGD,23-Apr-20,0.219
Bangladesh,BGD,24-Apr-20,0.242
Bangladesh,BGD,25-Apr-20,0.261
Bangladesh,BGD,26-Apr-20,0.282
Bangladesh,BGD,27-Apr-20,0.305
Bangladesh,BGD,28-Apr-20,0.332
Bangladesh,BGD,29-Apr-20,0.363
Bangladesh,BGD,30-Apr-20,0.393
Bangladesh,BGD,01-May-20,0.426
Bangladesh,BGD,02-May-20,0.462
Bangladesh,BGD,03-May-20,0.495
Bangladesh,BGD,04-May-20,0.533
Bangladesh,BGD,05-May-20,0.567
Bangladesh,BGD,06-May-20,0.605
Bangladesh,BGD,07-May-20,0.641
Bangladesh,BGD,08-May-20,0.677
Bangladesh,BGD,09-May-20,0.71
Bangladesh,BGD,10-May-20,0.745
Bangladesh,BGD,11-May-20,0.789
Bangladesh,BGD,12-May-20,0.83
Bangladesh,BGD,13-May-20,0.878
Bangladesh,BGD,14-May-20,0.923
Bangladesh,BGD,15-May-20,0.975
Bangladesh,BGD,16-May-20,1.016
Bangladesh,BGD,17-May-20,1.065
Bangladesh,BGD,18-May-20,1.125
Bangladesh,BGD,19-May-20,1.176
Belarus,BLR,03-Mar-20,0.529
Belarus,BLR,12-Mar-20,1.111
Belarus,BLR,16-Mar-20,1.693
Belarus,BLR,20-Mar-20,2.011
Belarus,BLR,30-Mar-20,3.175
Belarus,BLR,31-Mar-20,3.281
Belarus,BLR,01-Apr-20,3.386
Belarus,BLR,06-Apr-20,4.233
Belarus,BLR,08-Apr-20,4.868
Belarus,BLR,09-Apr-20,5.186
Belarus,BLR,12-Apr-20,6.773
Belarus,BLR,13-Apr-20,7.196
Belarus,BLR,14-Apr-20,7.606
Belarus,BLR,15-Apr-20,8.064
Belarus,BLR,17-Apr-20,9.187
Belarus,BLR,18-Apr-20,9.811
Belarus,BLR,19-Apr-20,10.396
Belarus,BLR,20-Apr-20,10.854
Belarus,BLR,21-Apr-20,11.487
Belarus,BLR,22-Apr-20,12.165
Belarus,BLR,23-Apr-20,12.968
Belarus,BLR,24-Apr-20,13.845
Belarus,BLR,25-Apr-20,14.741
Belarus,BLR,26-Apr-20,15.612
Belarus,BLR,27-Apr-20,16.276
Belarus,BLR,28-Apr-20,17.041
Belarus,BLR,29-Apr-20,17.883
Belarus,BLR,30-Apr-20,18.692
Belarus,BLR,01-May-20,19.712
Belarus,BLR,02-May-20,20.682
Belarus,BLR,03-May-20,21.614
Belarus,BLR,04-May-20,22.369
Belarus,BLR,07-May-20,24.284
Belarus,BLR,08-May-20,25.414
Belarus,BLR,09-May-20,26.644
Belarus,BLR,10-May-20,27.89
Belarus,BLR,11-May-20,29.003
Belarus,BLR,12-May-20,30.102
Belarus,BLR,13-May-20,31.365
Belarus,BLR,14-May-20,32.611
Belarus,BLR,17-May-20,37.094
Belarus,BLR,20-May-20,41.027
Belgium,BEL,01-Mar-20,0.005
Belgium,BEL,02-Mar-20,0.028
Belgium,BEL,03-Mar-20,0.069
Belgium,BEL,04-Mar-20,0.125
Belgium,BEL,05-Mar-20,0.186
Belgium,BEL,06-Mar-20,0.275
Belgium,BEL,07-Mar-20,0.31
Belgium,BEL,08-Mar-20,0.345
Belgium,BEL,09-Mar-20,0.39
Belgium,BEL,10-Mar-20,0.449
Belgium,BEL,11-Mar-20,0.529
Belgium,BEL,12-Mar-20,0.641
Belgium,BEL,13-Mar-20,0.827
Belgium,BEL,14-Mar-20,0.979
Belgium,BEL,15-Mar-20,1.07
Belgium,BEL,16-Mar-20,1.197
Belgium,BEL,17-Mar-20,1.354
Belgium,BEL,18-Mar-20,1.537
Belgium,BEL,19-Mar-20,1.759
Belgium,BEL,20-Mar-20,1.974
Belgium,BEL,21-Mar-20,2.128
Belgium,BEL,22-Mar-20,2.222
Belgium,BEL,23-Mar-20,2.436
Belgium,BEL,24-Mar-20,2.696
Belgium,BEL,25-Mar-20,2.982
Belgium,BEL,26-Mar-20,3.258
Belgium,BEL,27-Mar-20,3.581
Belgium,BEL,28-Mar-20,3.836
Belgium,BEL,29-Mar-20,3.996
Belgium,BEL,30-Mar-20,4.259
Belgium,BEL,31-Mar-20,4.666
Belgium,BEL,01-Apr-20,5.024
Belgium,BEL,02-Apr-20,5.394
Belgium,BEL,03-Apr-20,5.788
Belgium,BEL,04-Apr-20,6.115
Belgium,BEL,05-Apr-20,6.315
Belgium,BEL,06-Apr-20,6.647
Belgium,BEL,07-Apr-20,7.086
Belgium,BEL,08-Apr-20,7.531
Belgium,BEL,09-Apr-20,7.976
Belgium,BEL,10-Apr-20,8.468
Belgium,BEL,11-Apr-20,8.97
Belgium,BEL,12-Apr-20,9.45
Belgium,BEL,13-Apr-20,9.897
Belgium,BEL,14-Apr-20,10.379
Belgium,BEL,15-Apr-20,10.996
Belgium,BEL,16-Apr-20,11.584
Belgium,BEL,17-Apr-20,12.272
Belgium,BEL,18-Apr-20,12.953
Belgium,BEL,19-Apr-20,13.438
Belgium,BEL,20-Apr-20,14.188
Belgium,BEL,21-Apr-20,14.806
Belgium,BEL,22-Apr-20,15.872
Belgium,BEL,23-Apr-20,17.042
Belgium,BEL,24-Apr-20,18.371
Belgium,BEL,25-Apr-20,19.605
Belgium,BEL,26-Apr-20,20.633
Belgium,BEL,27-Apr-20,21.894
Belgium,BEL,28-Apr-20,23.329
Belgium,BEL,29-Apr-20,25.022
Belgium,BEL,30-Apr-20,26.872
Belgium,BEL,01-May-20,28.719
Belgium,BEL,02-May-20,29.997
Belgium,BEL,03-May-20,31.037
Belgium,BEL,04-May-20,32.819
Belgium,BEL,05-May-20,34.341
Belgium,BEL,06-May-20,35.831
Belgium,BEL,07-May-20,37.401
Belgium,BEL,08-May-20,39.303
Belgium,BEL,09-May-20,40.855
Belgium,BEL,10-May-20,41.755
Belgium,BEL,11-May-20,42.449
Belgium,BEL,12-May-20,43.848
Belgium,BEL,13-May-20,45.488
Belgium,BEL,14-May-20,46.883
Belgium,BEL,15-May-20,48.333
Belgium,BEL,16-May-20,49.33
Belgium,BEL,17-May-20,50.041
Belgium,BEL,18-May-20,50.546
Bolivia,BOL,21-Mar-20,0.012
Bolivia,BOL,22-Mar-20,0.015
Bolivia,BOL,23-Mar-20,0.023
Bolivia,BOL,24-Mar-20,0.024
Bolivia,BOL,25-Mar-20,0.029
Bolivia,BOL,26-Mar-20,0.038
Bolivia,BOL,27-Mar-20,0.044
Bolivia,BOL,28-Mar-20,0.048
Bolivia,BOL,29-Mar-20,0.049
Bolivia,BOL,30-Mar-20,0.06
Bolivia,BOL,31-Mar-20,0.067
Bolivia,BOL,01-Apr-20,0.072
Bolivia,BOL,02-Apr-20,0.084
Bolivia,BOL,03-Apr-20,0.096
Bolivia,BOL,04-Apr-20,0.097
Bolivia,BOL,05-Apr-20,0.123
Bolivia,BOL,06-Apr-20,0.124
Bolivia,BOL,07-Apr-20,0.126
Bolivia,BOL,08-Apr-20,0.13
Bolivia,BOL,09-Apr-20,0.171
Bolivia,BOL,10-Apr-20,0.187
Bolivia,BOL,11-Apr-20,0.202
Bolivia,BOL,12-Apr-20,0.217
Bolivia,BOL,13-Apr-20,0.231
Bolivia,BOL,14-Apr-20,0.25
Bolivia,BOL,15-Apr-20,0.277
Bolivia,BOL,16-Apr-20,0.293
Bolivia,BOL,17-Apr-20,0.306
Bolivia,BOL,18-Apr-20,0.308
Bolivia,BOL,19-Apr-20,0.354
Bolivia,BOL,20-Apr-20,0.368
Bolivia,BOL,21-Apr-20,0.379
Bolivia,BOL,22-Apr-20,0.412
Bolivia,BOL,23-Apr-20,0.428
Bolivia,BOL,24-Apr-20,0.454
Bolivia,BOL,25-Apr-20,0.459
Bolivia,BOL,26-Apr-20,0.496
Bolivia,BOL,27-Apr-20,0.513
Bolivia,BOL,28-Apr-20,0.524
Bolivia,BOL,29-Apr-20,0.549
Bolivia,BOL,30-Apr-20,0.561
Bolivia,BOL,01-May-20,0.567
Bolivia,BOL,02-May-20,0.647
Bolivia,BOL,03-May-20,0.658
Bolivia,BOL,04-May-20,0.665
Bolivia,BOL,05-May-20,0.676
Bolivia,BOL,06-May-20,0.683
Bolivia,BOL,07-May-20,0.7
Bolivia,BOL,08-May-20,0.715
Bolivia,BOL,09-May-20,0.73
Bolivia,BOL,10-May-20,0.74
Bolivia,BOL,11-May-20,0.764
Bolivia,BOL,12-May-20,0.775
Bolivia,BOL,13-May-20,0.791
Bolivia,BOL,14-May-20,0.81
Bolivia,BOL,15-May-20,0.828
Bolivia,BOL,16-May-20,0.849
Bolivia,BOL,17-May-20,0.872
Bolivia,BOL,18-May-20,0.887
Bolivia,BOL,19-May-20,0.905
Brazil,BRA,07-Apr-20,0.296
Brazil,BRA,20-Apr-20,0.623
Bulgaria,BGR,11-Apr-20,2.663
Bulgaria,BGR,19-Apr-20,3.802
Bulgaria,BGR,22-Apr-20,3.886
Bulgaria,BGR,29-Apr-20,6.506
Bulgaria,BGR,01-May-20,6.694
Bulgaria,BGR,02-May-20,6.856
Bulgaria,BGR,03-May-20,6.997
Bulgaria,BGR,04-May-20,7.073
Bulgaria,BGR,05-May-20,7.239
Bulgaria,BGR,06-May-20,7.45
Bulgaria,BGR,07-May-20,7.618
Bulgaria,BGR,08-May-20,7.819
Bulgaria,BGR,09-May-20,8.074
Bulgaria,BGR,10-May-20,8.237
Bulgaria,BGR,11-May-20,8.295
Bulgaria,BGR,12-May-20,8.45
Bulgaria,BGR,13-May-20,8.649
Bulgaria,BGR,14-May-20,8.881
Bulgaria,BGR,15-May-20,9.113
Bulgaria,BGR,16-May-20,9.28
Bulgaria,BGR,17-May-20,9.437
Bulgaria,BGR,18-May-20,9.489
Bulgaria,BGR,19-May-20,9.615
Bulgaria,BGR,20-May-20,9.821
Canada,CAN,18-Mar-20,1.43
Canada,CAN,19-Mar-20,1.456
Canada,CAN,20-Mar-20,2.035
Canada,CAN,21-Mar-20,2.355
Canada,CAN,22-Mar-20,2.618
Canada,CAN,23-Mar-20,2.839
Canada,CAN,24-Mar-20,3.314
Canada,CAN,25-Mar-20,3.766
Canada,CAN,26-Mar-20,4.282
Canada,CAN,27-Mar-20,4.521
Canada,CAN,28-Mar-20,4.881
Canada,CAN,29-Mar-20,5.576
Canada,CAN,30-Mar-20,6.389
Canada,CAN,01-Apr-20,6.808
Canada,CAN,02-Apr-20,7.105
Canada,CAN,03-Apr-20,7.818
Canada,CAN,04-Apr-20,8.266
Canada,CAN,05-Apr-20,8.872
Canada,CAN,06-Apr-20,8.924
Canada,CAN,07-Apr-20,9.181
Canada,CAN,08-Apr-20,9.519
Canada,CAN,09-Apr-20,9.898
Canada,CAN,10-Apr-20,10.156
Canada,CAN,11-Apr-20,10.639
Canada,CAN,12-Apr-20,10.721
Canada,CAN,13-Apr-20,11.364
Canada,CAN,14-Apr-20,11.942
Canada,CAN,15-Apr-20,12.25
Canada,CAN,16-Apr-20,12.905
Canada,CAN,17-Apr-20,13.327
Canada,CAN,18-Apr-20,13.677
Canada,CAN,19-Apr-20,14.203
Canada,CAN,20-Apr-20,14.72
Canada,CAN,21-Apr-20,14.995
Canada,CAN,22-Apr-20,15.271
Canada,CAN,23-Apr-20,16.43
Canada,CAN,24-Apr-20,17.047
Canada,CAN,25-Apr-20,17.74
Canada,CAN,26-Apr-20,18.326
Canada,CAN,27-Apr-20,19.009
Canada,CAN,28-Apr-20,19.629
Canada,CAN,29-Apr-20,20.095
Canada,CAN,30-Apr-20,20.886
Canada,CAN,01-May-20,22.05
Canada,CAN,03-May-20,23.674
Canada,CAN,04-May-20,24.359
Canada,CAN,05-May-20,24.921
Canada,CAN,06-May-20,24.973
Canada,CAN,07-May-20,26.545
Canada,CAN,08-May-20,27.344
Canada,CAN,09-May-20,28.287
Canada,CAN,10-May-20,28.966
Canada,CAN,11-May-20,29.647
Canada,CAN,12-May-20,30.356
Canada,CAN,13-May-20,30.983
Canada,CAN,14-May-20,31.074
Canada,CAN,15-May-20,32.667
Canada,CAN,16-May-20,33.53
Canada,CAN,17-May-20,34.357
Canada,CAN,18-May-20,34.974
Canada,CAN,19-May-20,35.424
Canada,CAN,20-May-20,36.377
Chile,CHL,01-Apr-20,1.99
Chile,CHL,02-Apr-20,2.13
Chile,CHL,03-Apr-20,2.309
Chile,CHL,04-Apr-20,2.543
Chile,CHL,05-Apr-20,2.718
Chile,CHL,06-Apr-20,2.87
Chile,CHL,07-Apr-20,2.988
Chile,CHL,08-Apr-20,3.159
Chile,CHL,09-Apr-20,3.576
Chile,CHL,10-Apr-20,3.808
Chile,CHL,11-Apr-20,3.995
Chile,CHL,12-Apr-20,4.304
Chile,CHL,13-Apr-20,4.448
Chile,CHL,14-Apr-20,4.593
Chile,CHL,15-Apr-20,4.806
Chile,CHL,16-Apr-20,5.149
Chile,CHL,17-Apr-20,5.434
Chile,CHL,18-Apr-20,5.696
Chile,CHL,19-Apr-20,5.945
Chile,CHL,20-Apr-20,6.216
Chile,CHL,21-Apr-20,6.401
Chile,CHL,22-Apr-20,6.734
Chile,CHL,23-Apr-20,7.07
Chile,CHL,24-Apr-20,7.442
Chile,CHL,25-Apr-20,7.806
Chile,CHL,26-Apr-20,8.159
Chile,CHL,27-Apr-20,8.434
Chile,CHL,28-Apr-20,8.692
Chile,CHL,29-Apr-20,9.03
Chile,CHL,30-Apr-20,9.443
Chile,CHL,01-May-20,9.91
Chile,CHL,02-May-20,10.431
Chile,CHL,03-May-20,10.788
Chile,CHL,04-May-20,11.202
Chile,CHL,05-May-20,11.618
Chile,CHL,06-May-20,12.142
Chile,CHL,07-May-20,12.776
Chile,CHL,08-May-20,13.39
Chile,CHL,09-May-20,14.014
Chile,CHL,10-May-20,14.683
Chile,CHL,11-May-20,15.383
Chile,CHL,12-May-20,15.868
Chile,CHL,13-May-20,16.413
Chile,CHL,14-May-20,17.023
Chile,CHL,15-May-20,17.865
Chile,CHL,16-May-20,18.326
Chile,CHL,17-May-20,19.015
Chile,CHL,18-May-20,19.931
Chile,CHL,19-May-20,20.778
Chile,CHL,20-May-20,21.43
Colombia,COL,05-Mar-20,0.012
Colombia,COL,06-Mar-20,0.015
Colombia,COL,07-Mar-20,0.016
Colombia,COL,08-Mar-20,0.016
Colombia,COL,09-Mar-20,0.017
Colombia,COL,10-Mar-20,0.018
Colombia,COL,11-Mar-20,0.022
Colombia,COL,12-Mar-20,0.027
Colombia,COL,13-Mar-20,0.034
Colombia,COL,14-Mar-20,0.046
Colombia,COL,15-Mar-20,0.062
Colombia,COL,16-Mar-20,0.071
Colombia,COL,17-Mar-20,0.077
Colombia,COL,18-Mar-20,0.092
Colombia,COL,19-Mar-20,0.105
Colombia,COL,20-Mar-20,0.113
Colombia,COL,21-Mar-20,0.119
Colombia,COL,22-Mar-20,0.136
Colombia,COL,23-Mar-20,0.143
Colombia,COL,24-Mar-20,0.158
Colombia,COL,25-Mar-20,0.173
Colombia,COL,26-Mar-20,0.181
Colombia,COL,27-Mar-20,0.186
Colombia,COL,28-Mar-20,0.213
Colombia,COL,29-Mar-20,0.242
Colombia,COL,30-Mar-20,0.272
Colombia,COL,31-Mar-20,0.351
Colombia,COL,01-Apr-20,0.398
Colombia,COL,02-Apr-20,0.421
Colombia,COL,03-Apr-20,0.447
Colombia,COL,04-Apr-20,0.471
Colombia,COL,05-Apr-20,0.502
Colombia,COL,06-Apr-20,0.55
Colombia,COL,07-Apr-20,0.604
Colombia,COL,08-Apr-20,0.665
Colombia,COL,09-Apr-20,0.692
Colombia,COL,10-Apr-20,0.744
Colombia,COL,11-Apr-20,0.798
Colombia,COL,12-Apr-20,0.821
Colombia,COL,13-Apr-20,0.846
Colombia,COL,14-Apr-20,0.891
Colombia,COL,15-Apr-20,0.954
Colombia,COL,16-Apr-20,1.022
Colombia,COL,17-Apr-20,1.091
Colombia,COL,18-Apr-20,1.158
Colombia,COL,19-Apr-20,1.232
Colombia,COL,20-Apr-20,1.279
Colombia,COL,21-Apr-20,1.343
Colombia,COL,22-Apr-20,1.403
Colombia,COL,23-Apr-20,1.471
Colombia,COL,24-Apr-20,1.533
Colombia,COL,25-Apr-20,1.593
Colombia,COL,26-Apr-20,1.712
Colombia,COL,27-Apr-20,1.786
