Country,Code,Date,TotalConfirmedDeaths,DailyNewConfirmedDeaths
Antigua and Barbuda,ATG,24-Mar-20,0,0
Antigua and Barbuda,ATG,25-Mar-20,0,0
Antigua and Barbuda,ATG,26-Mar-20,0,0
Antigua and Barbuda,ATG,27-Mar-20,0,0
Antigua and Barbuda,ATG,28-Mar-20,0,0
Antigua and Barbuda,ATG,29-Mar-20,0,0
Antigua and Barbuda,ATG,30-Mar-20,0,0
Antigua and Barbuda,ATG,31-Mar-20,0,0
Antigua and Barbuda,ATG,01-Apr-20,0,0
Antigua and Barbuda,ATG,02-Apr-20,0,0
Antigua and Barbuda,ATG,03-Apr-20,0,0
Argentina,ARG,04-Mar-20,0,0
Argentina,ARG,06-Mar-20,0,0
Argentina,ARG,07-Mar-20,0,0
Argentina,ARG,08-Mar-20,1,1
Argentina,ARG,09-Mar-20,1,0
Argentina,ARG,11-Mar-20,1,0
Argentina,ARG,13-Mar-20,1,0
Argentina,ARG,14-Mar-20,2,1
Argentina,ARG,15-Mar-20,2,0
Argentina,ARG,16-Mar-20,2,0
Argentina,ARG,17-Mar-20,2,0
Argentina,ARG,18-Mar-20,2,0
Argentina,ARG,19-Mar-20,2,0
Argentina,ARG,20-Mar-20,3,1
Argentina,ARG,21-Mar-20,3,0
Argentina,ARG,22-Mar-20,4,1
Argentina,ARG,23-Mar-20,4,0
Argentina,ARG,24-Mar-20,4,0
Argentina,ARG,25-Mar-20,6,2
Argentina,ARG,26-Mar-20,8,2
Argentina,ARG,27-Mar-20,12,4
Argentina,ARG,28-Mar-20,17,5
Argentina,ARG,29-Mar-20,19,2
Argentina,ARG,30-Mar-20,20,1
Argentina,ARG,31-Mar-20,24,4
Argentina,ARG,01-Apr-20,24,0
Argentina,ARG,02-Apr-20,31,7
Argentina,ARG,03-Apr-20,34,3
Armenia,ARM,31-Dec-19,0,0
Armenia,ARM,01-Jan-20,0,0
Armenia,ARM,02-Jan-20,0,0
Armenia,ARM,03-Jan-20,0,0
Armenia,ARM,04-Jan-20,0,0
Armenia,ARM,05-Jan-20,0,0
Armenia,ARM,06-Jan-20,0,0
Armenia,ARM,07-Jan-20,0,0
Armenia,ARM,08-Jan-20,0,0
Armenia,ARM,09-Jan-20,0,0
Armenia,ARM,10-Jan-20,0,0
Armenia,ARM,11-Jan-20,0,0
Armenia,ARM,12-Jan-20,0,0
Armenia,ARM,13-Jan-20,0,0
Armenia,ARM,14-Jan-20,0,0
Armenia,ARM,15-Jan-20,0,0
Armenia,ARM,16-Jan-20,0,0
Armenia,ARM,17-Jan-20,0,0
Armenia,ARM,18-Jan-20,0,0
Armenia,ARM,19-Jan-20,0,0
Armenia,ARM,20-Jan-20,0,0
Armenia,ARM,21-Jan-20,0,0
Armenia,ARM,22-Jan-20,0,0
Armenia,ARM,23-Jan-20,0,0
Armenia,ARM,24-Jan-20,0,0
Armenia,ARM,25-Jan-20,0,0
Armenia,ARM,26-Jan-20,0,0
Armenia,ARM,27-Jan-20,0,0
Armenia,ARM,28-Jan-20,0,0
Armenia,ARM,29-Jan-20,0,0
Armenia,ARM,30-Jan-20,0,0
Armenia,ARM,31-Jan-20,0,0
Armenia,ARM,01-Feb-20,0,0
Armenia,ARM,02-Feb-20,0,0
Armenia,ARM,03-Feb-20,0,0
Armenia,ARM,04-Feb-20,0,0
Armenia,ARM,05-Feb-20,0,0
Armenia,ARM,06-Feb-20,0,0
Armenia,ARM,07-Feb-20,0,0
Armenia,ARM,08-Feb-20,0,0
Armenia,ARM,09-Feb-20,0,0
Armenia,ARM,10-Feb-20,0,0
Armenia,ARM,11-Feb-20,0,0
Armenia,ARM,12-Feb-20,0,0
Armenia,ARM,13-Feb-20,0,0
Armenia,ARM,14-Feb-20,0,0
Armenia,ARM,15-Feb-20,0,0
Armenia,ARM,16-Feb-20,0,0
Armenia,ARM,17-Feb-20,0,0
Armenia,ARM,18-Feb-20,0,0
Armenia,ARM,19-Feb-20,0,0
Armenia,ARM,20-Feb-20,0,0
Armenia,ARM,21-Feb-20,0,0
Armenia,ARM,22-Feb-20,0,0
Armenia,ARM,23-Feb-20,0,0
Armenia,ARM,24-Feb-20,0,0
Armenia,ARM,25-Feb-20,0,0
Armenia,ARM,26-Feb-20,0,0
Armenia,ARM,27-Feb-20,0,0
Armenia,ARM,28-Feb-20,0,0
Armenia,ARM,29-Feb-20,0,0
Armenia,ARM,01-Mar-20,0,0
Armenia,ARM,02-Mar-20,0,0
Armenia,ARM,12-Mar-20,0,0
Armenia,ARM,13-Mar-20,0,0
Armenia,ARM,14-Mar-20,0,0
Armenia,ARM,15-Mar-20,0,0
Armenia,ARM,16-Mar-20,0,0
Armenia,ARM,17-Mar-20,0,0
Armenia,ARM,18-Mar-20,0,0
Armenia,ARM,19-Mar-20,0,0
Armenia,ARM,20-Mar-20,0,0
Armenia,ARM,21-Mar-20,0,0
Armenia,ARM,22-Mar-20,0,0
Armenia,ARM,23-Mar-20,0,0
Armenia,ARM,24-Mar-20,0,0
Armenia,ARM,25-Mar-20,0,0
Armenia,ARM,26-Mar-20,0,0
Armenia,ARM,27-Mar-20,1,1
Armenia,ARM,28-Mar-20,1,0
Armenia,ARM,29-Mar-20,3,2
Armenia,ARM,30-Mar-20,3,0
Armenia,ARM,31-Mar-20,3,0
Armenia,ARM,01-Apr-20,3,0
Armenia,ARM,02-Apr-20,3,0
Armenia,ARM,03-Apr-20,4,1
Aruba,ABW,13-Mar-20,0,0
Aruba,ABW,20-Mar-20,0,0
Aruba,ABW,24-Mar-20,0,0
Aruba,ABW,25-Mar-20,0,0
Aruba,ABW,26-Mar-20,0,0
Aruba,ABW,27-Mar-20,0,0
Aruba,ABW,28-Mar-20,0,0
Aruba,ABW,29-Mar-20,0,0
Aruba,ABW,30-Mar-20,0,0
Aruba,ABW,01-Apr-20,0,0
Aruba,ABW,02-Apr-20,0,0
Aruba,ABW,03-Apr-20,0,0
Australia,AUS,31-Dec-19,0,0
Australia,AUS,01-Jan-20,0,0
Australia,AUS,02-Jan-20,0,0
Australia,AUS,03-Jan-20,0,0
Australia,AUS,04-Jan-20,0,0
Australia,AUS,05-Jan-20,0,0
Australia,AUS,06-Jan-20,0,0
Australia,AUS,07-Jan-20,0,0
Australia,AUS,08-Jan-20,0,0
Australia,AUS,09-Jan-20,0,0
Australia,AUS,10-Jan-20,0,0
Australia,AUS,11-Jan-20,0,0
Australia,AUS,12-Jan-20,0,0
Australia,AUS,13-Jan-20,0,0
Australia,AUS,14-Jan-20,0,0
Australia,AUS,15-Jan-20,0,0
Australia,AUS,16-Jan-20,0,0
Australia,AUS,17-Jan-20,0,0
Australia,AUS,18-Jan-20,0,0
Australia,AUS,19-Jan-20,0,0
Australia,AUS,20-Jan-20,0,0
Australia,AUS,21-Jan-20,0,0
Australia,AUS,22-Jan-20,0,0
Australia,AUS,23-Jan-20,0,0
Australia,AUS,24-Jan-20,0,0
Australia,AUS,25-Jan-20,0,0
Australia,AUS,26-Jan-20,0,0
Australia,AUS,27-Jan-20,0,0
Australia,AUS,28-Jan-20,0,0
Australia,AUS,29-Jan-20,0,0
Australia,AUS,30-Jan-20,0,0
Australia,AUS,31-Jan-20,0,0
Australia,AUS,01-Feb-20,0,0
Australia,AUS,02-Feb-20,0,0
Australia,AUS,03-Feb-20,0,0
Australia,AUS,04-Feb-20,0,0
Australia,AUS,05-Feb-20,0,0
Australia,AUS,06-Feb-20,0,0
Australia,AUS,07-Feb-20,0,0
Australia,AUS,08-Feb-20,0,0
Australia,AUS,09-Feb-20,0,0
Australia,AUS,10-Feb-20,0,0
Australia,AUS,11-Feb-20,0,0
Australia,AUS,12-Feb-20,0,0
Australia,AUS,13-Feb-20,0,0
Australia,AUS,14-Feb-20,0,0
Australia,AUS,15-Feb-20,0,0
Australia,AUS,16-Feb-20,0,0
Australia,AUS,17-Feb-20,0,0
Australia,AUS,18-Feb-20,0,0
Australia,AUS,19-Feb-20,0,0
Australia,AUS,20-Feb-20,0,0
Australia,AUS,21-Feb-20,0,0
Australia,AUS,22-Feb-20,0,0
Australia,AUS,23-Feb-20,0,0
Australia,AUS,24-Feb-20,0,0
Australia,AUS,25-Feb-20,0,0
Australia,AUS,26-Feb-20,0,0
Australia,AUS,27-Feb-20,0,0
Australia,AUS,28-Feb-20,0,0
Australia,AUS,29-Feb-20,0,0
Australia,AUS,01-Mar-20,1,1
Australia,AUS,02-Mar-20,1,0
Australia,AUS,03-Mar-20,1,0
Australia,AUS,04-Mar-20,1,0
Australia,AUS,05-Mar-20,2,1
Australia,AUS,06-Mar-20,2,0
Australia,AUS,07-Mar-20,2,0
Australia,AUS,08-Mar-20,3,1
Australia,AUS,09-Mar-20,3,0
Australia,AUS,10-Mar-20,3,0
Australia,AUS,11-Mar-20,3,0
Australia,AUS,12-Mar-20,3,0
Australia,AUS,13-Mar-20,3,0
Australia,AUS,14-Mar-20,3,0
Australia,AUS,15-Mar-20,3,0
Australia,AUS,16-Mar-20,5,2
Australia,AUS,17-Mar-20,5,0
Australia,AUS,18-Mar-20,5,0
Australia,AUS,19-Mar-20,6,1
Australia,AUS,20-Mar-20,6,0
Australia,AUS,21-Mar-20,7,1
Australia,AUS,22-Mar-20,7,0
Australia,AUS,23-Mar-20,7,0
Australia,AUS,24-Mar-20,7,0
Australia,AUS,25-Mar-20,8,1
Australia,AUS,26-Mar-20,11,3
Australia,AUS,27-Mar-20,13,2
Australia,AUS,28-Mar-20,13,0
Australia,AUS,29-Mar-20,14,1
Australia,AUS,30-Mar-20,16,2
Australia,AUS,31-Mar-20,19,3
Australia,AUS,01-Apr-20,20,1
Australia,AUS,02-Apr-20,21,1
Australia,AUS,03-Apr-20,23,2
Austria,AUT,31-Dec-19,0,0
Austria,AUT,01-Jan-20,0,0
Austria,AUT,02-Jan-20,0,0
Austria,AUT,03-Jan-20,0,0
Austria,AUT,04-Jan-20,0,0
Austria,AUT,05-Jan-20,0,0
Austria,AUT,06-Jan-20,0,0
Austria,AUT,07-Jan-20,0,0
Austria,AUT,08-Jan-20,0,0
Austria,AUT,09-Jan-20,0,0
Austria,AUT,10-Jan-20,0,0
Austria,AUT,11-Jan-20,0,0
Austria,AUT,12-Jan-20,0,0
Austria,AUT,13-Jan-20,0,0
Austria,AUT,14-Jan-20,0,0
Austria,AUT,15-Jan-20,0,0
Austria,AUT,16-Jan-20,0,0
Austria,AUT,17-Jan-20,0,0
Austria,AUT,18-Jan-20,0,0
Austria,AUT,19-Jan-20,0,0
Austria,AUT,20-Jan-20,0,0
Austria,AUT,21-Jan-20,0,0
Austria,AUT,22-Jan-20,0,0
Austria,AUT,23-Jan-20,0,0
Austria,AUT,24-Jan-20,0,0
Austria,AUT,25-Jan-20,0,0
Austria,AUT,26-Jan-20,0,0
Austria,AUT,27-Jan-20,0,0
Austria,AUT,28-Jan-20,0,0
Austria,AUT,29-Jan-20,0,0
Austria,AUT,30-Jan-20,0,0
Austria,AUT,31-Jan-20,0,0
Austria,AUT,01-Feb-20,0,0
Austria,AUT,02-Feb-20,0,0
Austria,AUT,03-Feb-20,0,0
Austria,AUT,04-Feb-20,0,0
Austria,AUT,05-Feb-20,0,0
Austria,AUT,06-Feb-20,0,0
Austria,AUT,07-Feb-20,0,0
Austria,AUT,08-Feb-20,0,0
Austria,AUT,09-Feb-20,0,0
Austria,AUT,10-Feb-20,0,0
Austria,AUT,11-Feb-20,0,0
Austria,AUT,12-Feb-20,0,0
Austria,AUT,13-Feb-20,0,0
Austria,AUT,14-Feb-20,0,0
Austria,AUT,15-Feb-20,0,0
Austria,AUT,16-Feb-20,0,0
Austria,AUT,17-Feb-20,0,0
Austria,AUT,18-Feb-20,0,0
Austria,AUT,19-Feb-20,0,0
Austria,AUT,20-Feb-20,0,0
Austria,AUT,21-Feb-20,0,0
Austria,AUT,22-Feb-20,0,0
Austria,AUT,23-Feb-20,0,0
Austria,AUT,24-Feb-20,0,0
Austria,AUT,25-Feb-20,0,0
Austria,AUT,26-Feb-20,0,0
Austria,AUT,27-Feb-20,0,0
Austria,AUT,28-Feb-20,0,0
Austria,AUT,29-Feb-20,0,0
Austria,AUT,01-Mar-20,0,0
Austria,AUT,02-Mar-20,0,0
Austria,AUT,03-Mar-20,0,0
Austria,AUT,04-Mar-20,0,0
Austria,AUT,05-Mar-20,0,0
Austria,AUT,06-Mar-20,0,0
Austria,AUT,07-Mar-20,0,0
Austria,AUT,08-Mar-20,0,0
Austria,AUT,09-Mar-20,0,0
Austria,AUT,10-Mar-20,0,0
Austria,AUT,11-Mar-20,0,0
Austria,AUT,12-Mar-20,0,0
Austria,AUT,13-Mar-20,1,1
Austria,AUT,14-Mar-20,1,0
Austria,AUT,15-Mar-20,1,0
Austria,AUT,16-Mar-20,1,0
Austria,AUT,17-Mar-20,3,2
Austria,AUT,18-Mar-20,3,0
Austria,AUT,19-Mar-20,4,1
Austria,AUT,20-Mar-20,6,2
Austria,AUT,21-Mar-20,6,0
Austria,AUT,22-Mar-20,8,2
Austria,AUT,23-Mar-20,16,8
Austria,AUT,24-Mar-20,25,9
Austria,AUT,25-Mar-20,30,5
Austria,AUT,26-Mar-20,34,4
Austria,AUT,27-Mar-20,52,18
Austria,AUT,28-Mar-20,68,16
Austria,AUT,29-Mar-20,68,0
Austria,AUT,30-Mar-20,86,18
Austria,AUT,31-Mar-20,108,22
Austria,AUT,01-Apr-20,128,20
Austria,AUT,02-Apr-20,146,18
Austria,AUT,03-Apr-20,158,12
Azerbaijan,AZE,31-Dec-19,0,0
Azerbaijan,AZE,01-Jan-20,0,0
Azerbaijan,AZE,02-Jan-20,0,0
Azerbaijan,AZE,03-Jan-20,0,0
Azerbaijan,AZE,04-Jan-20,0,0
Azerbaijan,AZE,05-Jan-20,0,0
Azerbaijan,AZE,06-Jan-20,0,0
Azerbaijan,AZE,07-Jan-20,0,0
Azerbaijan,AZE,08-Jan-20,0,0
Azerbaijan,AZE,09-Jan-20,0,0
Azerbaijan,AZE,10-Jan-20,0,0
Azerbaijan,AZE,11-Jan-20,0,0
Azerbaijan,AZE,12-Jan-20,0,0
Azerbaijan,AZE,13-Jan-20,0,0
Azerbaijan,AZE,14-Jan-20,0,0
Azerbaijan,AZE,15-Jan-20,0,0
Azerbaijan,AZE,16-Jan-20,0,0
Azerbaijan,AZE,17-Jan-20,0,0
Azerbaijan,AZE,18-Jan-20,0,0
Azerbaijan,AZE,19-Jan-20,0,0
Azerbaijan,AZE,20-Jan-20,0,0
Azerbaijan,AZE,21-Jan-20,0,0
Azerbaijan,AZE,22-Jan-20,0,0
Azerbaijan,AZE,23-Jan-20,0,0
Azerbaijan,AZE,24-Jan-20,0,0
Azerbaijan,AZE,25-Jan-20,0,0
Azerbaijan,AZE,26-Jan-20,0,0
Azerbaijan,AZE,27-Jan-20,0,0
Azerbaijan,AZE,28-Jan-20,0,0
Azerbaijan,AZE,29-Jan-20,0,0
Azerbaijan,AZE,30-Jan-20,0,0
Azerbaijan,AZE,31-Jan-20,0,0
Azerbaijan,AZE,01-Feb-20,0,0
Azerbaijan,AZE,02-Feb-20,0,0
Azerbaijan,AZE,03-Feb-20,0,0
Azerbaijan,AZE,04-Feb-20,0,0
Azerbaijan,AZE,05-Feb-20,0,0
Azerbaijan,AZE,06-Feb-20,0,0
Azerbaijan,AZE,07-Feb-20,0,0
Azerbaijan,AZE,08-Feb-20,0,0
Azerbaijan,AZE,09-Feb-20,0,0
Azerbaijan,AZE,10-Feb-20,0,0
Azerbaijan,AZE,11-Feb-20,0,0
Azerbaijan,AZE,12-Feb-20,0,0
Azerbaijan,AZE,13-Feb-20,0,0
Azerbaijan,AZE,14-Feb-20,0,0
Azerbaijan,AZE,15-Feb-20,0,0
Azerbaijan,AZE,16-Feb-20,0,0
Azerbaijan,AZE,17-Feb-20,0,0
Azerbaijan,AZE,18-Feb-20,0,0
Azerbaijan,AZE,19-Feb-20,0,0
Azerbaijan,AZE,20-Feb-20,0,0
Azerbaijan,AZE,21-Feb-20,0,0
Azerbaijan,AZE,22-Feb-20,0,0
Azerbaijan,AZE,23-Feb-20,0,0
Azerbaijan,AZE,24-Feb-20,0,0
Azerbaijan,AZE,25-Feb-20,0,0
Azerbaijan,AZE,26-Feb-20,0,0
Azerbaijan,AZE,27-Feb-20,0,0
Azerbaijan,AZE,28-Feb-20,0,0
Azerbaijan,AZE,29-Feb-20,0,0
Azerbaijan,AZE,01-Mar-20,0,0
Azerbaijan,AZE,02-Mar-20,0,0
Azerbaijan,AZE,06-Mar-20,0,0
Azerbaijan,AZE,07-Mar-20,0,0
Azerbaijan,AZE,11-Mar-20,0,0
Azerbaijan,AZE,12-Mar-20,0,0
Azerbaijan,AZE,13-Mar-20,0,0
Azerbaijan,AZE,15-Mar-20,0,0
Azerbaijan,AZE,16-Mar-20,0,0
Azerbaijan,AZE,17-Mar-20,0,0
Azerbaijan,AZE,18-Mar-20,0,0
Azerbaijan,AZE,19-Mar-20,0,0
Azerbaijan,AZE,20-Mar-20,0,0
Azerbaijan,AZE,21-Mar-20,1,1
Azerbaijan,AZE,22-Mar-20,1,0
Azerbaijan,AZE,23-Mar-20,1,0
