Country,Code,Date,TotalConfirmedDeaths,DailyNewConfirmedDeaths
Algeria,DZA,16-Feb-20,0,0
Algeria,DZA,17-Feb-20,0,0
Algeria,DZA,18-Feb-20,0,0
Algeria,DZA,19-Feb-20,0,0
Algeria,DZA,20-Feb-20,0,0
Algeria,DZA,21-Feb-20,0,0
Algeria,DZA,22-Feb-20,0,0
Algeria,DZA,23-Feb-20,0,0
Algeria,DZA,24-Feb-20,0,0
Algeria,DZA,25-Feb-20,0,0
Algeria,DZA,26-Feb-20,0,0
Algeria,DZA,27-Feb-20,0,0
Algeria,DZA,28-Feb-20,0,0
Algeria,DZA,29-Feb-20,0,0
Algeria,DZA,01-Mar-20,0,0
Algeria,DZA,02-Mar-20,0,0
Algeria,DZA,04-Mar-20,0,0
Algeria,DZA,05-Mar-20,0,0
Algeria,DZA,06-Mar-20,0,0
Algeria,DZA,09-Mar-20,0,0
Algeria,DZA,12-Mar-20,0,0
Algeria,DZA,13-Mar-20,1,1
Algeria,DZA,14-Mar-20,2,1
Algeria,DZA,15-Mar-20,2,0
Algeria,DZA,16-Mar-20,4,2
Algeria,DZA,17-Mar-20,4,0
Algeria,DZA,18-Mar-20,5,1
Algeria,DZA,19-Mar-20,6,1
Algeria,DZA,20-Mar-20,7,1
Algeria,DZA,21-Mar-20,10,3
Algeria,DZA,22-Mar-20,10,0
Algeria,DZA,23-Mar-20,15,5
Algeria,DZA,24-Mar-20,17,2
Algeria,DZA,25-Mar-20,17,0
Algeria,DZA,26-Mar-20,17,0
Algeria,DZA,27-Mar-20,21,4
Algeria,DZA,28-Mar-20,21,0
Algeria,DZA,29-Mar-20,26,5
Algeria,DZA,30-Mar-20,29,3
Algeria,DZA,31-Mar-20,31,2
Algeria,DZA,01-Apr-20,35,4
Algeria,DZA,02-Apr-20,58,23
Algeria,DZA,03-Apr-20,58,0
Algeria,DZA,04-Apr-20,83,25
Algeria,DZA,05-Apr-20,130,47
Algeria,DZA,06-Apr-20,152,22
Algeria,DZA,07-Apr-20,173,21
Andorra,AND,03-Mar-20,0,0
Andorra,AND,14-Mar-20,0,0
Andorra,AND,16-Mar-20,0,0
Andorra,AND,17-Mar-20,0,0
Andorra,AND,18-Mar-20,0,0
Andorra,AND,19-Mar-20,0,0
Andorra,AND,20-Mar-20,0,0
Andorra,AND,21-Mar-20,0,0
Andorra,AND,22-Mar-20,0,0
Andorra,AND,23-Mar-20,0,0
Andorra,AND,24-Mar-20,0,0
Andorra,AND,25-Mar-20,0,0
Andorra,AND,26-Mar-20,0,0
Andorra,AND,27-Mar-20,3,3
Andorra,AND,28-Mar-20,3,0
Andorra,AND,29-Mar-20,4,1
Andorra,AND,30-Mar-20,6,2
Andorra,AND,31-Mar-20,8,2
Andorra,AND,01-Apr-20,12,4
Andorra,AND,02-Apr-20,14,2
Andorra,AND,03-Apr-20,15,1
Andorra,AND,04-Apr-20,16,1
Andorra,AND,05-Apr-20,17,1
Andorra,AND,06-Apr-20,18,1
Andorra,AND,07-Apr-20,21,3
Angola,AGO,22-Mar-20,0,0
Angola,AGO,23-Mar-20,0,0
Angola,AGO,24-Mar-20,0,0
Angola,AGO,25-Mar-20,0,0
Angola,AGO,26-Mar-20,0,0
Angola,AGO,27-Mar-20,0,0
Angola,AGO,28-Mar-20,0,0
Angola,AGO,29-Mar-20,0,0
Angola,AGO,30-Mar-20,2,2
Angola,AGO,31-Mar-20,2,0
Angola,AGO,01-Apr-20,2,0
Angola,AGO,02-Apr-20,2,0
Angola,AGO,03-Apr-20,2,0
Angola,AGO,04-Apr-20,2,0
Angola,AGO,05-Apr-20,2,0
Angola,AGO,06-Apr-20,2,0
Angola,AGO,07-Apr-20,2,0
Anguilla,AIA,27-Mar-20,0,0
Anguilla,AIA,28-Mar-20,0,0
Anguilla,AIA,29-Mar-20,0,0
Anguilla,AIA,30-Mar-20,0,0
Anguilla,AIA,31-Mar-20,0,0
Anguilla,AIA,01-Apr-20,0,0
Anguilla,AIA,02-Apr-20,0,0
Anguilla,AIA,03-Apr-20,0,0
Anguilla,AIA,04-Apr-20,0,0
Anguilla,AIA,05-Apr-20,0,0
Anguilla,AIA,06-Apr-20,0,0
Anguilla,AIA,07-Apr-20,0,0
Antigua and Barbuda,ATG,15-Mar-20,0,0
Antigua and Barbuda,ATG,21-Mar-20,0,0
Antigua and Barbuda,ATG,22-Mar-20,0,0
Antigua and Barbuda,ATG,23-Mar-20,0,0
Antigua and Barbuda,ATG,24-Mar-20,0,0
Antigua and Barbuda,ATG,25-Mar-20,0,0
Antigua and Barbuda,ATG,26-Mar-20,0,0
Antigua and Barbuda,ATG,27-Mar-20,0,0
Antigua and Barbuda,ATG,28-Mar-20,0,0
Antigua and Barbuda,ATG,29-Mar-20,0,0
Antigua and Barbuda,ATG,30-Mar-20,0,0
Antigua and Barbuda,ATG,31-Mar-20,0,0
Antigua and Barbuda,ATG,01-Apr-20,0,0
Antigua and Barbuda,ATG,02-Apr-20,0,0
Antigua and Barbuda,ATG,03-Apr-20,0,0
Antigua and Barbuda,ATG,04-Apr-20,0,0
Antigua and Barbuda,ATG,05-Apr-20,0,0
Antigua and Barbuda,ATG,06-Apr-20,0,0
Antigua and Barbuda,ATG,07-Apr-20,0,0
Argentina,ARG,04-Mar-20,0,0
Argentina,ARG,06-Mar-20,0,0
Argentina,ARG,07-Mar-20,0,0
Argentina,ARG,08-Mar-20,1,1
Argentina,ARG,09-Mar-20,1,0
Argentina,ARG,11-Mar-20,1,0
Argentina,ARG,13-Mar-20,1,0
Argentina,ARG,14-Mar-20,2,1
Argentina,ARG,15-Mar-20,2,0
Argentina,ARG,16-Mar-20,2,0
Argentina,ARG,17-Mar-20,2,0
Argentina,ARG,18-Mar-20,2,0
Argentina,ARG,19-Mar-20,2,0
Argentina,ARG,20-Mar-20,3,1
Argentina,ARG,21-Mar-20,3,0
Argentina,ARG,22-Mar-20,4,1
Argentina,ARG,23-Mar-20,4,0
Argentina,ARG,24-Mar-20,4,0
Argentina,ARG,25-Mar-20,6,2
Argentina,ARG,26-Mar-20,8,2
Argentina,ARG,27-Mar-20,12,4
Argentina,ARG,28-Mar-20,17,5
Argentina,ARG,29-Mar-20,19,2
Argentina,ARG,30-Mar-20,20,1
Argentina,ARG,31-Mar-20,24,4
Argentina,ARG,01-Apr-20,24,0
Argentina,ARG,02-Apr-20,31,7
Argentina,ARG,03-Apr-20,34,3
Argentina,ARG,04-Apr-20,37,3
Argentina,ARG,05-Apr-20,43,6
Argentina,ARG,06-Apr-20,46,3
Argentina,ARG,07-Apr-20,53,7
Armenia,ARM,31-Dec-19,0,0
Armenia,ARM,01-Jan-20,0,0
Armenia,ARM,02-Jan-20,0,0
Armenia,ARM,03-Jan-20,0,0
Armenia,ARM,04-Jan-20,0,0
Armenia,ARM,05-Jan-20,0,0
Armenia,ARM,06-Jan-20,0,0
Armenia,ARM,07-Jan-20,0,0
Armenia,ARM,08-Jan-20,0,0
Armenia,ARM,09-Jan-20,0,0
Armenia,ARM,10-Jan-20,0,0
Armenia,ARM,11-Jan-20,0,0
Armenia,ARM,12-Jan-20,0,0
Armenia,ARM,13-Jan-20,0,0
Armenia,ARM,14-Jan-20,0,0
Armenia,ARM,15-Jan-20,0,0
Armenia,ARM,16-Jan-20,0,0
Armenia,ARM,17-Jan-20,0,0
Armenia,ARM,18-Jan-20,0,0
Armenia,ARM,19-Jan-20,0,0
Armenia,ARM,20-Jan-20,0,0
Armenia,ARM,21-Jan-20,0,0
Armenia,ARM,22-Jan-20,0,0
Armenia,ARM,23-Jan-20,0,0
Armenia,ARM,24-Jan-20,0,0
Armenia,ARM,25-Jan-20,0,0
Armenia,ARM,26-Jan-20,0,0
Armenia,ARM,27-Jan-20,0,0
Armenia,ARM,28-Jan-20,0,0
Armenia,ARM,29-Jan-20,0,0
Armenia,ARM,30-Jan-20,0,0
Armenia,ARM,31-Jan-20,0,0
Armenia,ARM,01-Feb-20,0,0
Armenia,ARM,02-Feb-20,0,0
Armenia,ARM,03-Feb-20,0,0
Armenia,ARM,04-Feb-20,0,0
Armenia,ARM,05-Feb-20,0,0
Armenia,ARM,06-Feb-20,0,0
Armenia,ARM,07-Feb-20,0,0
Armenia,ARM,08-Feb-20,0,0
Armenia,ARM,09-Feb-20,0,0
Armenia,ARM,10-Feb-20,0,0
Armenia,ARM,11-Feb-20,0,0
Armenia,ARM,12-Feb-20,0,0
Armenia,ARM,13-Feb-20,0,0
Armenia,ARM,14-Feb-20,0,0
Armenia,ARM,15-Feb-20,0,0
Armenia,ARM,16-Feb-20,0,0
Armenia,ARM,17-Feb-20,0,0
Armenia,ARM,18-Feb-20,0,0
Armenia,ARM,19-Feb-20,0,0
Armenia,ARM,20-Feb-20,0,0
Armenia,ARM,21-Feb-20,0,0
Armenia,ARM,22-Feb-20,0,0
Armenia,ARM,23-Feb-20,0,0
Armenia,ARM,24-Feb-20,0,0
Armenia,ARM,25-Feb-20,0,0
Armenia,ARM,26-Feb-20,0,0
Armenia,ARM,27-Feb-20,0,0
Armenia,ARM,28-Feb-20,0,0
Armenia,ARM,29-Feb-20,0,0
Armenia,ARM,01-Mar-20,0,0
Armenia,ARM,02-Mar-20,0,0
Armenia,ARM,12-Mar-20,0,0
Armenia,ARM,13-Mar-20,0,0
Armenia,ARM,14-Mar-20,0,0
Armenia,ARM,15-Mar-20,0,0
Armenia,ARM,16-Mar-20,0,0
Armenia,ARM,17-Mar-20,0,0
Armenia,ARM,18-Mar-20,0,0
Armenia,ARM,19-Mar-20,0,0
Armenia,ARM,20-Mar-20,0,0
Armenia,ARM,21-Mar-20,0,0
Armenia,ARM,22-Mar-20,0,0
Armenia,ARM,23-Mar-20,0,0
Armenia,ARM,24-Mar-20,0,0
Armenia,ARM,25-Mar-20,0,0
Armenia,ARM,26-Mar-20,0,0
Armenia,ARM,27-Mar-20,1,1
Armenia,ARM,28-Mar-20,1,0
Armenia,ARM,29-Mar-20,3,2
Armenia,ARM,30-Mar-20,3,0
Armenia,ARM,31-Mar-20,3,0
Armenia,ARM,01-Apr-20,3,0
Armenia,ARM,02-Apr-20,3,0
Armenia,ARM,03-Apr-20,4,1
Armenia,ARM,04-Apr-20,7,3
Armenia,ARM,05-Apr-20,7,0
Armenia,ARM,06-Apr-20,7,0
Armenia,ARM,07-Apr-20,8,1
Aruba,ABW,13-Mar-20,0,0
Aruba,ABW,20-Mar-20,0,0
Aruba,ABW,24-Mar-20,0,0
Aruba,ABW,25-Mar-20,0,0
Aruba,ABW,26-Mar-20,0,0
Aruba,ABW,27-Mar-20,0,0
Aruba,ABW,28-Mar-20,0,0
Aruba,ABW,29-Mar-20,0,0
Aruba,ABW,30-Mar-20,0,0
Aruba,ABW,01-Apr-20,0,0
Aruba,ABW,02-Apr-20,0,0
Aruba,ABW,03-Apr-20,0,0
Aruba,ABW,04-Apr-20,0,0
Aruba,ABW,05-Apr-20,0,0
Aruba,ABW,06-Apr-20,0,0
Aruba,ABW,07-Apr-20,0,0
Asia,,31-Dec-19,0,0
Asia,,01-Jan-20,0,0
Asia,,02-Jan-20,0,0
Asia,,03-Jan-20,0,0
Asia,,04-Jan-20,0,0
Asia,,05-Jan-20,0,0
Asia,,06-Jan-20,0,0
Asia,,07-Jan-20,0,0
Asia,,08-Jan-20,0,0
Asia,,09-Jan-20,0,0
Asia,,10-Jan-20,0,0
Asia,,11-Jan-20,1,1
Asia,,12-Jan-20,1,0
Asia,,13-Jan-20,1,0
Asia,,14-Jan-20,1,0
Asia,,15-Jan-20,2,1
Asia,,16-Jan-20,2,0
Asia,,17-Jan-20,2,0
Asia,,18-Jan-20,2,0
Asia,,19-Jan-20,3,1
Asia,,20-Jan-20,3,0
Asia,,21-Jan-20,6,3
Asia,,22-Jan-20,17,11
Asia,,23-Jan-20,17,0
Asia,,24-Jan-20,26,9
Asia,,25-Jan-20,41,15
Asia,,26-Jan-20,56,15
Asia,,27-Jan-20,81,25
Asia,,28-Jan-20,106,25
Asia,,29-Jan-20,132,26
Asia,,30-Jan-20,170,38
Asia,,31-Jan-20,213,43
Asia,,01-Feb-20,259,46
Asia,,02-Feb-20,305,46
Asia,,03-Feb-20,362,57
Asia,,04-Feb-20,427,65
Asia,,05-Feb-20,493,66
Asia,,06-Feb-20,565,72
Asia,,07-Feb-20,638,73
Asia,,08-Feb-20,724,86
Asia,,09-Feb-20,813,89
Asia,,10-Feb-20,910,97
Asia,,11-Feb-20,1018,108
Asia,,12-Feb-20,1115,97
Asia,,13-Feb-20,1370,255
Asia,,14-Feb-20,1383,13
Asia,,15-Feb-20,1526,143
Asia,,16-Feb-20,1668,142
Asia,,17-Feb-20,1774,106
Asia,,18-Feb-20,1872,98
Asia,,19-Feb-20,2011,139
Asia,,20-Feb-20,2125,114
Asia,,21-Feb-20,2244,119
Asia,,22-Feb-20,2356,112
Asia,,23-Feb-20,2458,102
Asia,,24-Feb-20,2613,155
Asia,,25-Feb-20,2688,75
Asia,,26-Feb-20,2746,58
Asia,,27-Feb-20,2782,36
Asia,,28-Feb-20,2834,52
Asia,,29-Feb-20,2892,58
Asia,,01-Mar-20,2940,48
Asia,,02-Mar-20,2999,59
Asia,,03-Mar-20,3049,50
Asia,,04-Mar-20,3101,52
Asia,,05-Mar-20,3150,49
Asia,,06-Mar-20,3204,54
Asia,,07-Mar-20,3251,47
Asia,,08-Mar-20,3305,54
Asia,,09-Mar-20,3383,78
Asia,,10-Mar-20,3448,65
Asia,,11-Mar-20,3534,86
Asia,,12-Mar-20,3622,88
Asia,,13-Mar-20,3710,88
Asia,,14-Mar-20,3826,116
Asia,,15-Mar-20,3937,111
Asia,,16-Mar-20,4072,135
Asia,,17-Mar-20,4222,150
Asia,,18-Mar-20,4384,162
Asia,,19-Mar-20,4551,167
Asia,,20-Mar-20,4738,187
Asia,,21-Mar-20,4915,177
Asia,,22-Mar-20,5089,174
Asia,,23-Mar-20,5276,187
Asia,,24-Mar-20,5448,172
Asia,,25-Mar-20,5607,159
Asia,,26-Mar-20,5800,193
Asia,,27-Mar-20,6041,241
Asia,,28-Mar-20,6244,203
Asia,,29-Mar-20,6470,226
Asia,,30-Mar-20,6670,200
Asia,,31-Mar-20,6889,219
Asia,,01-Apr-20,7118,229
Asia,,02-Apr-20,7402,284
Asia,,03-Apr-20,7697,295
Asia,,04-Apr-20,7847,150
Asia,,05-Apr-20,8291,444
Asia,,06-Apr-20,8619,328
Asia,,07-Apr-20,8898,279
Australia,AUS,31-Dec-19,0,0
Australia,AUS,01-Jan-20,0,0
Australia,AUS,02-Jan-20,0,0
Australia,AUS,03-Jan-20,0,0
Australia,AUS,04-Jan-20,0,0
Australia,AUS,05-Jan-20,0,0
Australia,AUS,06-Jan-20,0,0
Australia,AUS,07-Jan-20,0,0
Australia,AUS,08-Jan-20,0,0
Australia,AUS,09-Jan-20,0,0
Australia,AUS,10-Jan-20,0,0
Australia,AUS,11-Jan-20,0,0
Australia,AUS,12-Jan-20,0,0
Australia,AUS,13-Jan-20,0,0
Australia,AUS,14-Jan-20,0,0
Australia,AUS,15-Jan-20,0,0
Australia,AUS,16-Jan-20,0,0
Australia,AUS,17-Jan-20,0,0
Australia,AUS,18-Jan-20,0,0
Australia,AUS,19-Jan-20,0,0
Australia,AUS,20-Jan-20,0,0
Australia,AUS,21-Jan-20,0,0
Australia,AUS,22-Jan-20,0,0
Australia,AUS,23-Jan-20,0,0
Australia,AUS,24-Jan-20,0,0
Australia,AUS,25-Jan-20,0,0
Australia,AUS,26-Jan-20,0,0
Australia,AUS,27-Jan-20,0,0
Australia,AUS,28-Jan-20,0,0
Australia,AUS,29-Jan-20,0,0
Australia,AUS,30-Jan-20,0,0
Australia,AUS,31-Jan-20,0,0
Australia,AUS,01-Feb-20,0,0
Australia,AUS,02-Feb-20,0,0
Australia,AUS,03-Feb-20,0,0
Australia,AUS,04-Feb-20,0,0
Australia,AUS,05-Feb-20,0,0
Australia,AUS,06-Feb-20,0,0
Australia,AUS,07-Feb-20,0,0
Australia,AUS,08-Feb-20,0,0
Australia,AUS,09-Feb-20,0,0
Australia,AUS,10-Feb-20,0,0
Australia,AUS,11-Feb-20,0,0
Australia,AUS,12-Feb-20,0,0
Australia,AUS,13-Feb-20,0,0
Australia,AUS,14-Feb-20,0,0
Australia,AUS,15-Feb-20,0,0
Australia,AUS,16-Feb-20,0,0
Australia,AUS,17-Feb-20,0,0
Australia,AUS,18-Feb-20,0,0
Australia,AUS,19-Feb-20,0,0
Australia,AUS,20-Feb-20,0,0
Australia,AUS,21-Feb-20,0,0
Australia,AUS,22-Feb-20,0,0
Australia,AUS,23-Feb-20,0,0
Australia,AUS,24-Feb-20,0,0
Australia,AUS,25-Feb-20,0,0
Australia,AUS,26-Feb-20,0,0
Australia,AUS,27-Feb-20,0,0
Australia,AUS,28-Feb-20,0,0
Australia,AUS,29-Feb-20,0,0
Australia,AUS,01-Mar-20,1,1
Australia,AUS,02-Mar-20,1,0
Australia,AUS,03-Mar-20,1,0
Australia,AUS,04-Mar-20,1,0
Australia,AUS,05-Mar-20,2,1
Australia,AUS,06-Mar-20,2,0
Australia,AUS,07-Mar-20,2,0
