"Date","CountryCode","CountryName","S1_School closing","S1_IsGeneral","S2_Workplace closing","S2_IsGeneral","S3_Cancel public events","S3_IsGeneral","S4_Close public transport","S4_IsGeneral","S6_Restrictions on internal movement","S6_IsGeneral","S7_International travel controls","StringencyIndex"
2020-01-13,"SLV","El Salvador","0","0","0","0","0","0","0","0","0","0","0","0"
2020-01-13,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-13,"SRB","Serbia","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-13,"SVK","Slovak Republic","0","0","0","0","0","0","0","0","0","0","0","0"
2020-01-13,"SVN","Slovenia","0","0","0","0","0","0",NA,NA,"0","0","0","0"
2020-01-13,"SWE","Sweden","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-13,"SYC","Seychelles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-13,"SYR","Syria","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-13,"THA","Thailand","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-13,"TWN","Taiwan","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-13,"TZA","Tanzania","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-13,"UGA","Uganda","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-13,"USA","United States","0","0","0","0","0","0","0","0","0","0","2","10"
2020-01-13,"VEN","Venezuela","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-13,"VNM","Vietnam","0","0",NA,NA,"0","0",NA,NA,"0","0","0","0"
2020-01-13,"ZAF","South Africa","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-13,"ZWE","Zimbabwe","0","0","0","0","0","0","0","0","0","0","0","0"
2020-01-14,"AFG","Afghanistan","0","1",NA,NA,"0","1",NA,NA,"0","1","0","0"
2020-01-14,"AGO","Angola","0",NA,"0",NA,"0","1","0","1","0","1","0","0"
2020-01-14,"ARE","United Arab Emirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-14,"ARG","Argentina","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-14,"ARM","Armenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-14,"AUS","Australia","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","7"
2020-01-14,"AUT","Austria","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-14,"AZE","Azerbaijan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-14,"BEL","Belgium","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-14,"BGR","Bulgaria","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-14,"BHR","Bahrain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-14,"BLR","Belarus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-14,"BLZ","Belize","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-14,"BMU","Bermuda","0","0","0","0","0","0","0","0","0","0","0","0"
2020-01-14,"BOL","Bolivia","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-14,"BRA","Brazil","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-14,"BRB","Barbados","0","0","0","0","0","0","0","0","0","0","0","0"
2020-01-14,"BWA","Botswana","0","1","0",NA,"0",NA,"0",NA,"0",NA,"1","19"
2020-01-14,"CAN","Canada","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-14,"CHE","Switzerland","0","1","0",NA,"0",NA,"0",NA,"0","1","0","0"
2020-01-14,"CHL","Chile","0","0","0","0","0","0","0",NA,"0","0","0","0"
2020-01-14,"CHN","China","0","0","0","0","0","0","0","0","0","0","0","0"
2020-01-14,"COL","Colombia","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-14,"CRI","Costa Rica","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-14,"CZE","Czech Republic","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-14,"DEU","Germany","0","0","0","0","0","0","0",NA,"0","0","0","0"
2020-01-14,"DNK","Denmark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-14,"DOM","Dominican Republic","0","0","0","0","0","0","0",NA,"0","0","0","0"
2020-01-14,"DZA","Algeria","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-14,"ECU","Ecuador","0","0","0","0","0","0","0","0","0","0","0","0"
2020-01-14,"EGY","Egypt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-14,"ESP","Spain","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-14,"EST","Estonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-14,"FIN","Finland","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-14,"FRA","France","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-14,"GBR","United Kingdom","0","0","0","0","0","0","0",NA,"0","0","0","0"
2020-01-14,"GEO","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-14,"GRC","Greece","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-14,"GTM","Guatemala","0","0","0","0","0","0","0","0","0","0","0","0"
2020-01-14,"GUY","Guyana","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-14,"HKG","Hong Kong","0","0","0","0","0","0","0","0","0","0","1","19"
2020-01-14,"HND","Honduras","0","0","0","0","0","0","0","0","0","0","0","0"
2020-01-14,"HRV","Croatia","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-14,"HUN","Hungary","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-14,"IDN","Indonesia","0","0","0","0","0","0","0","0","0","0","0","0"
2020-01-14,"IND","India","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-14,"IRL","Ireland","0","1","0","1","0",NA,"0","1","0","1","0","0"
2020-01-14,"IRN","Iran","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-14,"IRQ","Iraq","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-14,"ISL","Iceland","0","0","0","0","0",NA,"0",NA,"0",NA,"1","5"
2020-01-14,"ISR","Israel","0","0","0","0","0","0","0","0","0","0","0","0"
2020-01-14,"ITA","Italy","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-14,"JOR","Jordan","0","0","0","0","0","0","0","0","0","1","0","0"
2020-01-14,"JPN","Japan","0","1","0","1","0","1","0","1","0","1","1","5"
2020-01-14,"KAZ","Kazakhstan","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-14,"KEN","Kenya","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-14,"KHM","Cambodia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-14,"KOR","South Korea","0",NA,"0","0","0",NA,"0",NA,"0",NA,"0","0"
2020-01-14,"KWT","Kuwait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-14,"LAO","Laos","0","0",NA,NA,"0","0",NA,NA,NA,NA,NA,NA
2020-01-14,"LBN","Lebanon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-14,"LKA","Sri Lanka","0",NA,"0","1","0",NA,"0",NA,"0",NA,"0","0"
2020-01-14,"LTU","Lithuania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-14,"LUX","Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-14,"MAC","Macao","0","0","0","0","0","0",NA,NA,"0","0","1","19"
2020-01-14,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-14,"MEX","Mexico","0","0","0","0","0","0","0","0","0","0","1","5"
2020-01-14,"MKD","Macedonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-14,"MMR","Myanmar","0","0","0","0","0","0","0","0","0","0","0","7"
2020-01-14,"MYS","Malaysia","0","0","0","0","0","0","0","0","0","0","0","0"
2020-01-14,"NGA","Nigeria","0",NA,"0",NA,"1",NA,"0",NA,"0",NA,"0","5"
2020-01-14,"NIC","Nicaragua","0","0","0","0","0","0","0","0","0","0","0","0"
2020-01-14,"NLD","Netherlands","0","1","0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-14,"NOR","Norway","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-14,"NPL","Nepal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-14,"NZL","New Zealand","0","0","0","0","0","0","0","0",NA,NA,"0","0"
2020-01-14,"OMN","Oman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-14,"PAK","Pakistan","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-14,"PAN","Panama","0","0","0","0","0","0","0","0","0","0","0","0"
2020-01-14,"PHL","Philippines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-14,"PNG","Papua New Guinea","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-14,"POL","Poland","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-14,"PRT","Portugal","0","0","0","0","0","0","0","0","0","0","0","0"
2020-01-14,"QAT","Qatar","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-14,"ROU","Romania","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-14,"RUS","Russia","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-14,"SGP","Singapore","0","0","0","0","0","0","0","0","0","0","2","24"
2020-01-14,"SLV","El Salvador","0","0","0","0","0","0","0","0","0","0","0","0"
2020-01-14,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-14,"SRB","Serbia","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-14,"SVK","Slovak Republic","0","0","0","0","0","0","0","0","0","0","0","0"
2020-01-14,"SVN","Slovenia","0","0","0","0","0","0",NA,NA,"0","0","0","0"
2020-01-14,"SWE","Sweden","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-14,"SYC","Seychelles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-14,"SYR","Syria","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-14,"THA","Thailand","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-14,"TWN","Taiwan","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-14,"TZA","Tanzania","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-14,"UGA","Uganda","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-14,"USA","United States","0","0","0","0","0","0","0","0","0","0","2","10"
2020-01-14,"VEN","Venezuela","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-14,"VNM","Vietnam","0","0",NA,NA,"0","0",NA,NA,"0","0","0","0"
2020-01-14,"ZAF","South Africa","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-14,"ZWE","Zimbabwe","0","0","0","0","0","0","0","0","0","0","0","0"
2020-01-15,"AFG","Afghanistan","0","1",NA,NA,"0","1",NA,NA,"0","1","0","0"
2020-01-15,"AGO","Angola","0",NA,"0",NA,"0","1","0","1","0","1","0","0"
2020-01-15,"ARE","United Arab Emirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-15,"ARG","Argentina","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-15,"ARM","Armenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-15,"AUS","Australia","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","7"
2020-01-15,"AUT","Austria","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-15,"AZE","Azerbaijan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-15,"BEL","Belgium","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-15,"BGR","Bulgaria","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-15,"BHR","Bahrain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-15,"BLR","Belarus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-15,"BLZ","Belize","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-15,"BMU","Bermuda","0","0","0","0","0","0","0","0","0","0","0","0"
2020-01-15,"BOL","Bolivia","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-15,"BRA","Brazil","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-15,"BRB","Barbados","0","0","0","0","0","0","0","0","0","0","0","0"
2020-01-15,"BWA","Botswana","0","1","0",NA,"0",NA,"0",NA,"0",NA,"1","19"
2020-01-15,"CAN","Canada","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-15,"CHE","Switzerland","0","1","0",NA,"0",NA,"0",NA,"0","1","0","0"
2020-01-15,"CHL","Chile","0","0","0","0","0","0","0",NA,"0","0","0","0"
2020-01-15,"CHN","China","0","0","0","0","0","0","0","0","0","0","0","0"
2020-01-15,"COL","Colombia","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-15,"CRI","Costa Rica","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-15,"CZE","Czech Republic","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-15,"DEU","Germany","0","0","0","0","0","0","0",NA,"0","0","0","0"
2020-01-15,"DNK","Denmark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-15,"DOM","Dominican Republic","0","0","0","0","0","0","0",NA,"0","0","0","0"
2020-01-15,"DZA","Algeria","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-15,"ECU","Ecuador","0","0","0","0","0","0","0","0","0","0","0","0"
2020-01-15,"EGY","Egypt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-15,"ESP","Spain","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-15,"EST","Estonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-15,"FIN","Finland","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-15,"FRA","France","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-15,"GBR","United Kingdom","0","0","0","0","0","0","0",NA,"0","0","0","0"
2020-01-15,"GEO","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-15,"GRC","Greece","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-15,"GTM","Guatemala","0","0","0","0","0","0","0","0","0","0","0","0"
2020-01-15,"GUY","Guyana","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-15,"HKG","Hong Kong","0","0","0","0","0","0","0","0","0","0","1","19"
2020-01-15,"HND","Honduras","0","0","0","0","0","0","0","0","0","0","0","0"
2020-01-15,"HRV","Croatia","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-15,"HUN","Hungary","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-15,"IDN","Indonesia","0","0","0","0","0","0","0","0","0","0","1","5"
2020-01-15,"IND","India","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-15,"IRL","Ireland","0","1","0","1","0",NA,"0","1","0","1","0","0"
2020-01-15,"IRN","Iran","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-15,"IRQ","Iraq","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-15,"ISL","Iceland","0","0","0","0","0",NA,"0",NA,"0",NA,"1","5"
2020-01-15,"ISR","Israel","0","0","0","0","0","0","0","0","0","0","0","0"
2020-01-15,"ITA","Italy","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-15,"JOR","Jordan","0","0","0","0","0","0","0","0","0","1","0","0"
2020-01-15,"JPN","Japan","0","1","0","1","0","1","0","1","0","1","1","5"
2020-01-15,"KAZ","Kazakhstan","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-15,"KEN","Kenya","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-15,"KHM","Cambodia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-15,"KOR","South Korea","0",NA,"0","0","0",NA,"0",NA,"0",NA,"0","0"
2020-01-15,"KWT","Kuwait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-15,"LAO","Laos","0","0",NA,NA,"0","0",NA,NA,NA,NA,NA,NA
2020-01-15,"LBN","Lebanon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-15,"LKA","Sri Lanka","0",NA,"0","1","0",NA,"0",NA,"0",NA,"0","0"
2020-01-15,"LTU","Lithuania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-15,"LUX","Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-15,"MAC","Macao","0","0","0","0","0","0",NA,NA,"0","0","1","19"
2020-01-15,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-15,"MEX","Mexico","0","0","0","0","0","0","0","0","0","0","1","5"
2020-01-15,"MKD","Macedonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-15,"MMR","Myanmar","0","0","0","0","0","0","0","0","0","0","0","7"
2020-01-15,"MYS","Malaysia","0","0","0","0","0","0","0","0","0","0","0","0"
2020-01-15,"NGA","Nigeria","0",NA,"0",NA,"1",NA,"0",NA,"0",NA,"0","5"
2020-01-15,"NIC","Nicaragua","0","0","0","0","0","0","0","0","0","0","0","0"
2020-01-15,"NLD","Netherlands","0","1","0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-15,"NOR","Norway","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-15,"NPL","Nepal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-15,"NZL","New Zealand","0","0","0","0","0","0","0","0",NA,NA,"0","0"
2020-01-15,"OMN","Oman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-15,"PAK","Pakistan","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-15,"PAN","Panama","0","0","0","0","0","0","0","0","0","0","0","0"
2020-01-15,"PHL","Philippines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-15,"PNG","Papua New Guinea","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-15,"POL","Poland","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-15,"PRT","Portugal","0","0","0","0","0","0","0","0","0","0","0","0"
2020-01-15,"QAT","Qatar","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-15,"ROU","Romania","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-15,"RUS","Russia","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-15,"SGP","Singapore","0","0","0","0","0","0","0","0","0","0","2","24"
2020-01-15,"SLV","El Salvador","0","0","0","0","0","0","0","0","0","0","0","0"
2020-01-15,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-15,"SRB","Serbia","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-15,"SVK","Slovak Republic","0","0","0","0","0","0","0","0","0","0","0","0"
2020-01-15,"SVN","Slovenia","0","0","0","0","0","0",NA,NA,"0","0","0","0"
2020-01-15,"SWE","Sweden","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-15,"SYC","Seychelles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-15,"SYR","Syria","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-15,"THA","Thailand","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-15,"TWN","Taiwan","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-15,"TZA","Tanzania","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-15,"UGA","Uganda","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-15,"USA","United States","0","0","0","0","0","0","0","0","0","0","2","10"
2020-01-15,"VEN","Venezuela","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-15,"VNM","Vietnam","0","0",NA,NA,"0","0",NA,NA,"0","0","0","0"
2020-01-15,"ZAF","South Africa","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-15,"ZWE","Zimbabwe","0","0","0","0","0","0","0","0","0","0","0","0"
2020-01-16,"AFG","Afghanistan","0","1",NA,NA,"0","1",NA,NA,"0","1","0","0"
2020-01-16,"AGO","Angola","0",NA,"0",NA,"0","1","0","1","0","1","0","0"
2020-01-16,"ARE","United Arab Emirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-16,"ARG","Argentina","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-16,"ARM","Armenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-16,"AUS","Australia","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","7"
2020-01-16,"AUT","Austria","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-16,"AZE","Azerbaijan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-16,"BEL","Belgium","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-16,"BGR","Bulgaria","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-16,"BHR","Bahrain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-16,"BLR","Belarus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-16,"BLZ","Belize","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-16,"BMU","Bermuda","0","0","0","0","0","0","0","0","0","0","0","0"
2020-01-16,"BOL","Bolivia","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-16,"BRA","Brazil","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-16,"BRB","Barbados","0","0","0","0","0","0","0","0","0","0","0","0"
2020-01-16,"BWA","Botswana","0","1","0",NA,"0",NA,"0",NA,"0",NA,"1","19"
2020-01-16,"CAN","Canada","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-16,"CHE","Switzerland","0","1","0",NA,"0",NA,"0",NA,"0","1","0","0"
2020-01-16,"CHL","Chile","0","0","0","0","0","0","0",NA,"0","0","0","0"
2020-01-16,"CHN","China","0","0","0","0","0","0","0","0","0","0","0","0"
2020-01-16,"COL","Colombia","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-16,"CRI","Costa Rica","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-16,"CZE","Czech Republic","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-16,"DEU","Germany","0","0","0","0","0","0","0",NA,"0","0","0","0"
2020-01-16,"DNK","Denmark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-16,"DOM","Dominican Republic","0","0","0","0","0","0","0",NA,"0","0","0","0"
2020-01-16,"DZA","Algeria","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-16,"ECU","Ecuador","0","0","0","0","0","0","0","0","0","0","0","0"
2020-01-16,"EGY","Egypt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-16,"ESP","Spain","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-16,"EST","Estonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-16,"FIN","Finland","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-16,"FRA","France","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-16,"GBR","United Kingdom","0","0","0","0","0","0","0",NA,"0","0","0","0"
2020-01-16,"GEO","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-16,"GRC","Greece","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-16,"GTM","Guatemala","0","0","0","0","0","0","0","0","0","0","0","0"
2020-01-16,"GUY","Guyana","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-16,"HKG","Hong Kong","1","1","0","0","0","0","0","0","0","0","1","29"
2020-01-16,"HND","Honduras","0","0","0","0","0","0","0","0","0","0","0","0"
2020-01-16,"HRV","Croatia","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-16,"HUN","Hungary","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-16,"IDN","Indonesia","0","0","0","0","0","0","0","0","0","0","1","5"
2020-01-16,"IND","India","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-16,"IRL","Ireland","0","1","0","1","0",NA,"0","1","0","1","0","0"
2020-01-16,"IRN","Iran","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-16,"IRQ","Iraq","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-16,"ISL","Iceland","0","0","0","0","0",NA,"0",NA,"0",NA,"1","5"
2020-01-16,"ISR","Israel","0","0","0","0","0","0","0","0","0","0","0","0"
2020-01-16,"ITA","Italy","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
2020-01-16,"JOR","Jordan","0","0","0","0","0","0","0","0","0","1","0","0"
2020-01-16,"JPN","Japan","0","1","0","1","0","1","0","1","0","1","1","5"
2020-01-16,"KAZ","Kazakhstan","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0"
